3046.9,4.1,335.2,972.77,946287.61,3042.8,-59.4,-1576.7,-882.95,525.3,275944.06,1517.3,S
914.4,26.1,437.2,237.92,56606.4,888.3,-98.3,-105.6,-101.95,3.65,13.32,7.3,S
2652.8,2.4,681.3,713.68,509333.67,2650.4,-95.4,-1514.,-925.6,475.62,226210.64,1418.6,S
807.6,2.,409.1,227.1,51574.12,805.6,-89.,-1401.2,-339.,444.38,197477.47,1312.2,S
2525.9,40.8,292.5,898.57,807433.91,2485.1,-6.5,-1917.8,-596.7,625.99,391867.83,1911.3,S
526.3,40.3,381.4,167.35,28005.12,486.,-63.2,-985.5,-495.7,299.37,89620.,922.3,S
580.7,3.3,235.9,179.47,32208.51,577.4,-1.3,-418.1,-160.2,146.08,21338.42,416.8,S
2451.1,25.7,710.1,804.22,646765.64,2425.4,-8.4,-2265.6,-591.5,721.2,520132.35,2257.2,S
3579.5,37.6,585.2,1124.71,1264983.02,3541.9,-115.2,-1325.,-545.2,480.42,230805.44,1209.8,S
1916.,65.1,721.4,624.1,389500.,1850.9,-21.4,-1188.,-502.05,312.04,97371.28,1166.6,S
813.8,51.1,267.,228.24,52095.11,762.7,-3.6,-734.3,-467.75,265.73,70612.17,730.7,S
958.3,31.1,201.4,316.98,100474.47,927.2,-63.7,-1286.4,-584.55,301.74,91047.4,1222.7,S
1034.8,38.2,662.1,326.57,106649.05,996.6,-89.1,-1089.5,-589.,305.74,93476.92,1000.4,S
3473.5,12.6,1523.8,1046.2,1094538.87,3460.9,-141.1,-1225.9,-444.,329.36,108480.12,1084.8,S
720.4,173.6,358.8,177.23,31412.11,546.8,-3.8,-469.6,-72.9,143.27,20527.24,465.8,S
1583.4,4.4,139.5,498.06,248067.72,1579.,-24.9,-1054.4,-292.55,344.25,118504.81,1029.5,S
2320.9,32.,182.9,700.36,490508.29,2288.9,-33.6,-1346.5,-1060.6,457.74,209530.12,1312.9,S
1917.1,16.1,1115.6,564.04,318146.19,1901.,-22.4,-1389.5,-194.2,480.44,230825.18,1367.1,S
3407.8,120.3,2263.9,1212.1,1469198.29,3287.5,-97.,-1597.,-369.2,389.84,151974.42,1500.,S
2633.,142.8,2053.05,783.22,613430.25,2490.2,-85.8,-1059.3,-612.2,276.88,76662.83,973.5,S
424.2,38.4,140.75,113.86,12964.43,385.8,-11.3,-466.6,-256.8,135.83,18448.86,455.3,S
2647.7,1.3,562.,910.34,828712.89,2646.4,-16.5,-1390.1,-452.2,460.39,211963.35,1373.6,S
3448.3,1.6,332.4,1175.31,1381350.61,3446.7,-5.6,-1686.1,-87.95,579.49,335803.72,1680.5,S
3486.4,16.2,1829.5,1301.39,1693610.3,3470.2,-42.1,-2382.2,-361.75,693.12,480417.9,2340.1,S
5828.3,344.1,2051.1,1628.41,2651720.91,5484.2,-64.4,-1246.8,-709.3,309.5,95790.05,1182.4,S
