2090368,2090368,2090368,2090368,2090368,2090368,2089661,2089661,2089928,2089963,2090283,2090283,2090559,2090612,2090702,2089888,2089888,2093896,2093080,2093080,2091557,2091557,2088998,2085935,2083062,2058048,2058048,2036406,2036377,2051822,2066395,2066395,2072149,2076450,2078533,2080614,2080614,2084110,2084110,2084110,2084110,2084110,2084110,H
2093734,2093734,2093734,2093734,2093734,2093734,2093734,2093734,2094118,2094438,2093792,2091027,2091027,2083939,2076624,2077023,2078281,2078281,2082879,2086548,2088436,2087151,2087151,2076124,2044268,2026927,2036086,2036086,2051929,2060778,2065068,2068181,2068181,2070214,2072234,2076417,2076417,2076417,2076417,2076417,2076417,2076417,2076417,H
2090417,2090417,2090417,2090138,2090448,2090074,2090074,2090306,2090881,2090802,2090525,2090525,2089163,2088286,2087773,2091862,2091862,2093166,2091201,2091396,2089561,2089561,2087852,2085191,2082844,2077645,2077645,2059147,2042224,2032357,2031384,2031384,2038536,2044505,2048379,2051349,2051349,2053186,2053779,2054658,2054658,2054658,2054658,H
2060518,2060518,2060518,2060518,2060518,2060518,2060904,2060752,2060752,2060573,2059098,2056752,2047200,2051085,2051085,2051847,2058814,2047511,2047511,2039710,2039442,2035754,2027241,2027241,2003436,1993934,1997888,2008651,2008651,2019187,2026100,2029614,2033363,2033363,2036426,2038000,2040869,2043631,2043631,2043631,2043631,2043631,2043631,H
2039438,2039438,2039438,2039438,2039438,2039438,2039438,2039438,2038391,2037877,2037093,2036382,2036382,2035894,2035709,2035720,2035720,2034910,2035945,2036082,2031923,2031923,2030910,2026404,2012960,2000614,2000614,1998942,2006414,2018561,2025352,2025352,2028485,2028847,2028269,2026898,2026898,2026898,2026898,2026898,2026898,2026898,2026898,H
2071181,2071073,2071249,2071249,2071705,2073190,2074283,2074479,2074479,2074881,2074666,2074554,2073481,2073481,2073467,2067521,2058086,2032594,2032594,1985577,1920035,1866091,1841461,1841461,1825654,1885199,1953508,2031875,2031875,2077421,2085690,2087629,2088686,2088686,2089207,2090016,2090499,2091359,2091359,2091188,2090716,2090194,2089429,H
2073976,2073976,2073976,2073976,2073976,2073976,2073976,2074028,2074514,2074087,2074087,2072228,2070155,2067527,2062479,2062479,2058346,2057846,2055585,2048950,2048950,2026789,2004275,2004358,2019106,2019106,2033755,2042257,2046739,2049305,2049305,2052170,2054637,2056892,2056892,2057817,2057817,2057817,2057817,2057817,2057817,2057817,2057817,H
2056925,2056925,2056925,2056925,2056925,2056925,2056433,2055943,2055943,2055624,2055539,2054842,2052588,2052588,2052917,2054850,2057330,2057002,2057002,2057257,2055831,2050301,2043324,2043324,2031275,2015742,2010339,2013734,2013734,2021223,2032514,2040959,2044777,2044777,2046646,2047945,2047972,2047961,2047961,2047961,2047961,2047961,2047961,H
2064505,2064505,2064505,2064505,2064505,2064505,2064068,2063471,2063471,2062379,2061231,2059857,2063907,2063907,2062895,2060687,2057466,2055879,2055879,2052499,2049593,2043770,2029128,2029128,2019042,2015265,2020826,2028835,2028835,2034737,2039456,2041406,2043078,2043078,2044813,2044813,2046193,2046842,2046842,2046842,2046842,2046842,2046842,H
2048739,2048739,2048739,2048739,2048688,2048688,2048993,2049142,2049103,2049098,2049098,2047110,2045952,2046368,2046137,2046137,2046897,2047449,2044259,2040995,2040995,2034763,2030114,2021040,2012769,2012769,1988788,1977460,1984172,1994544,1994544,2003094,2008464,2012448,2014003,2014003,2014520,2016106,2015356,2015356,2015356,2015356,2015356,H
