-175.8,-175.8,-152.8,-72.6,20.4,74.8,93.4,91.6,51.2,3.6,-102.3,-199.2,-237.6,-367.3,-465.9,-440.7,-408.2,-324.2,-98.,98.1,190.4,250.6,287.1,344.3,419.1,451.4,532.6,673.3,729.,706.3,687.4,628.8,424.5,153.5,-43.6,-115.4,-172.6,-188.2,-146.6,M
101.,199.3,341.2,422.5,460.2,487.4,521.2,460.7,268.1,142.6,-8.3,-285.,-412.6,-364.1,-313.8,-259.6,-153.2,-61.,53.9,128.8,224.1,446.8,654.5,814.8,894.8,933.2,950.5,848.5,617.6,467.6,309.3,34.,-95.9,-44.8,19.2,109.3,230.4,282.8,304.2,S
35.6,13.9,-7.8,-26.2,-21.7,-14.3,-14.8,0.2,11.4,9.6,-1.6,4.5,8.8,13.2,11.,21.9,28.,16.6,10.2,2.8,-6.9,-19.4,-23.2,-23.3,-19.1,-13.,-5.1,1.,-2.1,4.,0.7,-5.2,1.4,4.1,-2.9,-7.4,0.2,2.6,2.6,H
-387.6,-438.4,-508.1,-527.,-449.6,-311.9,-219.4,-217.2,-247.2,-249.8,-186.4,-129.2,27.2,192.4,375.7,739.8,1108.2,1179.5,1142.2,1281.1,1364.8,1425.6,1462.6,1518.9,1476.9,1270.8,1061.8,960.6,916.9,823.4,710.4,604.1,561.,383.7,141.2,5.2,-118.5,-171.4,-171.4,S
-169.,-169.,-251.2,-356.2,-422.6,-395.3,-324.4,-273.9,-170.,-55.8,45.9,86.8,153.7,240.4,294.7,374.5,419.8,408.6,271.9,14.9,-236.3,-356.,-380.,-308.,-140.9,-18.4,33.,47.3,59.7,115.8,217.4,261.,313.8,347.6,279.3,182.1,134.2,67.1,0.,H
213.4,261.7,328.5,348.6,318.9,347.8,411.,420.7,446.2,536.9,548.6,497.1,488.3,447.6,352.5,306.8,311.7,285.8,286.,290.8,312.1,324.3,315.1,334.3,353.6,333.6,328.,373.5,434.9,465.2,537.8,638.,644.1,537.2,451.8,365.5,222.1,114.7,64.4,M
-0.4,3.6,-11.1,-29.8,-18.6,-2.4,7.6,6.5,0.4,6.1,8.9,-0.5,-2.8,1.4,-3.2,-14.9,-23.8,-15.2,-4.8,4.7,9.8,21.8,22.7,7.2,-8.2,1.4,10.7,-5.6,-6.2,12.3,13.1,0.6,17.8,29.8,12.3,-10.3,-10.,-15.9,-27.2,H
34.4,13.7,-7.,0.4,-2.8,-10.2,-4.,-1.,-11.3,-14.9,-12.,-13.,-10.2,1.3,10.4,8.1,6.,3.8,12.6,21.1,15.4,9.7,9.4,5.1,-6.4,-5.2,-1.3,-5.8,-6.5,-11.7,-17.5,-5.3,8.2,-8.1,-4.7,8.8,3.7,4.8,4.8,M
-352.8,-331.6,-293.9,-263.,-224.2,-215.1,-193.1,-107.2,6.9,72.4,117.9,213.9,264.3,200.4,136.6,-7.4,-264.8,-432.7,-423.,-358.8,-212.5,-1.3,127.1,176.8,163.,194.4,327.4,495.3,632.,702.4,737.7,746.1,734.8,722.7,695.,591.8,344.4,54.,-92.2,M
-310.2,-240.4,-118.,-13.8,37.8,69.6,176.8,323.1,518.1,642.2,702.5,731.9,633.,430.6,296.2,234.1,197.4,234.7,207.,167.4,65.5,-214.8,-475.4,-501.3,-445.,-311.3,-2.,255.5,346.9,356.4,330.2,310.4,330.,274.6,206.,82.4,-224.6,-523.1,-638.2,M
105.6,140.6,175.6,221.2,315.7,381.2,416.9,436.,437.3,355.2,148.6,-95.2,-215.8,-320.3,-444.1,-389.9,-233.4,-150.4,-72.1,62.6,139.8,161.2,161.8,187.5,235.2,290.5,359.6,395.4,414.7,464.,455.1,323.3,230.4,79.3,-139.,-228.5,-210.8,-170.8,-170.8,M
-70.,-47.4,23.2,85.9,100.6,110.7,148.5,167.,96.3,34.8,-91.3,-490.,-930.2,-1127.3,-1156.8,-1168.7,-1035.4,-892.,-960.2,-1026.6,-970.3,-931.2,-820.3,-619.3,-546.4,-387.7,152.,669.7,924.9,1043.4,1023.1,764.3,481.8,463.4,489.,528.1,623.,673.4,668.,H
0.,16.9,67.7,185.6,269.6,356.2,525.5,665.5,738.1,753.4,721.6,549.,262.6,-0.7,-118.4,-114.9,133.9,732.6,1410.,1734.,1898.7,2126.2,2134.6,2013.5,1946.8,1884.4,1672.,1386.2,1115.,979.6,928.3,853.3,700.5,467.9,364.4,255.1,52.6,-20.3,0.,S
17.2,19.6,22.,10.2,-0.6,-1.7,-10.,-16.2,-0.9,7.2,-12.6,-16.,-6.8,-10.3,-12.9,3.4,17.7,16.6,23.9,17.,7.2,8.7,5.8,-19.4,-14.7,5.3,-1.1,2.4,4.8,0.6,-5.9,-2.4,1.,2.4,-0.6,-0.1,-3.5,-11.8,-11.8,S
-143.2,-143.2,-127.4,-68.7,17.4,98.5,136.4,156.3,196.5,244.,317.5,363.8,357.,306.7,218.1,168.4,163.8,227.6,405.2,645.5,862.,952.,1048.8,1198.4,1233.5,1144.1,1072.4,976.9,809.8,709.9,647.9,614.2,585.9,451.1,194.2,-73.6,-191.,-312.1,-433.2,M
-604.,-690.1,-734.1,-692.,-646.6,-563.,-521.9,-588.9,-658.8,-601.8,-429.7,-188.6,52.9,168.4,164.8,151.1,223.3,468.6,631.6,818.2,1216.,1517.5,1586.1,1564.4,1509.4,1319.8,1068.9,925.9,899.2,855.3,769.4,717.,608.5,582.7,585.6,347.4,-24.3,-227.2,-227.2,S
-1027.6,-975.7,-866.3,-770.1,-731.4,-706.3,-637.6,-552.5,-423.5,-354.3,-311.6,-221.8,-166.2,-164.4,-171.1,-135.7,-139.4,-256.3,-545.1,-737.8,-955.6,-1325.3,-1495.7,-1410.1,-1306.,-1156.3,-874.4,-662.5,-476.5,-370.2,-262.7,-37.4,258.4,443.7,451.,462.7,477.3,432.5,384.8,M
578.2,421.4,89.4,-232.9,-383.1,-386.2,-201.9,197.3,630.7,988.7,1128.2,1131.4,1093.7,977.,825.8,750.4,675.2,562.5,515.8,495.6,484.6,466.7,343.2,109.,-159.,-298.4,-380.1,-437.,-363.1,-250.6,-187.2,-163.8,-124.6,-88.,-32.2,2.8,67.7,192.2,251.8,S
-795.2,-724.6,-610.9,-540.1,-507.2,-502.,-464.6,-431.6,-398.5,-218.1,-75.2,-11.9,220.9,470.2,575.1,600.2,721.2,895.8,1033.1,1147.8,1178.8,1055.6,821.3,680.7,607.1,563.,576.,557.5,313.1,-127.1,-354.4,-524.1,-779.1,-846.,-705.3,-688.6,-751.8,-678.1,-646.8,H
212.2,189.,40.1,-306.6,-527.6,-726.6,-1010.3,-1073.5,-817.,-582.,-385.2,60.5,515.4,714.2,707.,717.6,658.,614.2,680.9,866.7,954.6,781.2,487.8,124.2,-236.1,-410.4,-439.5,-460.,-448.2,-492.4,-539.8,-514.8,-481.7,-427.4,-307.5,-233.8,-184.7,-102.9,-70.2,H
415.2,469.4,523.6,575.1,674.8,796.4,935.6,1001.4,1009.9,914.,654.3,351.4,203.8,130.,89.1,178.2,259.3,284.2,299.2,338.3,415.8,542.4,615.6,662.5,745.2,782.,796.3,809.6,766.5,563.4,230.5,-112.9,-283.4,-403.4,-502.1,-408.1,-318.,-300.6,-300.6,M
-387.2,-387.2,-289.4,-114.2,-0.8,71.3,107.4,82.3,-74.,-371.9,-671.7,-804.8,-869.,-862.1,-661.3,-438.8,-346.,-274.5,-123.,24.6,161.4,230.6,340.7,495.4,570.9,612.5,623.2,589.7,550.5,461.4,229.3,80.6,-79.7,-347.1,-477.4,-437.5,-374.4,-294.7,-215.,M
-21.8,6.5,77.7,183.1,245.6,292.6,368.6,448.4,507.4,515.6,511.8,346.3,298.4,852.6,1293.,1828.6,2976.6,3839.9,4052.3,4013.8,3851.2,3560.7,3322.1,2931.8,2652.2,2299.3,1518.1,702.8,90.6,-134.6,-240.3,-377.7,-413.7,-444.,-470.,-459.4,-420.9,-336.3,-279.6,H
0.,0.,27.3,54.6,88.1,155.7,234.6,265.,250.6,90.5,-247.1,-601.6,-791.5,-909.3,-947.2,-765.8,-564.9,-478.4,-416.8,-312.4,-211.2,-65.8,21.2,100.8,255.,358.2,431.6,476.4,495.9,478.1,291.,55.1,-31.,-86.8,-163.1,-91.8,0.,0.,0.,S
