-1417.4,-1201.2,364.13,132591.76,1220.3,H
-429.3,-254.65,135.76,18431.41,421.,H
-601.,-360.3,173.21,30001.87,595.8,H
-1770.1,-351.1,601.6,361918.62,1751.6,H
-599.8,-299.9,192.28,36973.21,593.,H
-563.7,-155.7,163.4,26699.21,542.,H
-422.2,-369.2,155.17,24077.1,411.9,H
-1370.6,-333.3,427.9,183094.31,1305.7,H
-369.4,-112.8,116.13,13485.84,345.9,H
-834.2,-389.45,260.03,67613.11,797.2,H
-520.,-316.75,152.73,23327.,440.8,H
-242.,-127.45,71.59,5125.79,240.9,H
-1316.3,-724.9,361.84,130925.32,1236.8,H
-813.3,-252.25,306.04,93657.44,812.,H
-1053.2,-755.6,321.64,103450.31,959.,H
-2844.1,-979.4,1015.81,1031863.8,2800.3,H
-16.6,-11.65,4.95,24.5,9.9,H
-1585.4,-417.15,448.71,201340.46,1538.4,H
-134.1,-107.9,32.29,1042.33,93.6,H
-1246.7,-750.55,437.38,191297.51,1204.6,H
-426.9,-208.6,107.05,11459.77,369.,H
,H
-388.3,-222.75,124.04,15385.97,387.2,H
-1308.6,-451.45,369.61,136608.04,1305.7,H
-1117.4,-618.55,364.6,132934.11,1115.3,H
-194.,-85.8,49.45,2445.16,134.3,H
-675.6,-597.5,158.91,25253.07,404.1,H
-1054.2,-779.3,297.22,88342.46,843.1,H
-2276.6,-1310.8,536.18,287488.34,2133.4,H
-879.4,-410.2,205.67,42298.19,758.9,H
-2155.2,-577.05,747.98,559478.61,2135.8,H
-716.6,-474.5,169.23,28638.61,661.,H
-1865.6,-1455.6,630.03,396937.19,1822.2,H
-1686.2,-674.75,438.59,192365.44,1642.,H
-449.4,-275.55,125.08,15645.82,433.4,H
-1812.1,-1067.8,559.93,313521.92,1769.,H
-760.8,-451.15,205.93,42407.91,643.8,H
-1691.4,-969.3,385.92,148936.36,1574.6,H
-3135.7,-825.2,992.25,984561.04,2961.4,H
-35.2,-19.7,15.5,240.25,31.,S
-334.7,-225.2,86.71,7518.81,326.2,S
-1376.8,-234.4,436.48,190511.97,1367.6,S
-720.9,-131.85,250.31,62655.91,711.7,S
-416.7,-240.5,124.33,15458.11,397.9,S
-756.2,-259.6,217.59,47345.19,693.7,S
-734.4,-222.8,215.7,46525.81,719.6,S
-291.1,-111.05,108.71,11818.88,287.4,S
-694.8,-420.95,260.19,67697.67,687.2,S
,S
-529.3,-285.9,157.52,24812.88,500.3,S
-2250.2,-823.7,756.88,572869.14,2222.,S
-55.,-21.7,16.71,279.27,44.1,S
-944.6,-128.9,316.89,100421.71,915.,S
-468.6,-283.8,187.98,35335.15,467.,S
-1146.7,-402.,317.9,101062.9,1133.4,S
-690.1,-117.5,220.42,48585.57,686.3,S
-371.8,-288.05,108.84,11846.75,271.3,S
-271.4,-205.25,84.66,7167.37,228.3,S
-800.8,-516.75,269.4,72577.69,762.7,S
-602.6,-359.7,196.96,38793.61,577.3,S
-315.9,-212.2,94.74,8976.56,299.5,S
-605.1,-309.9,149.37,22310.38,458.,S
-687.8,-289.8,196.58,38645.34,687.2,S
-367.8,-192.65,106.6,11362.89,364.,S
-534.2,-254.45,164.83,27169.31,520.3,S
-990.9,-340.7,266.84,71202.96,962.3,S
-640.4,-295.3,201.68,40672.88,633.8,S
-992.4,-753.55,270.89,73381.95,896.9,S
-32.4,-32.4,0.,0.,0.,S
-328.4,-188.,83.16,6915.6,277.5,S
-0.7,-0.7,0.,0.,0.,S
-1570.,-944.55,465.45,216643.09,1449.8,S
-702.,-215.8,205.14,42080.71,691.9,S
-782.9,-137.3,271.23,73566.69,772.5,S
-805.8,-429.05,217.87,47468.37,803.4,S
-906.6,-699.8,225.84,51004.09,765.7,S
-2236.4,-1285.6,572.21,327422.52,2147.9,S
-588.4,-350.9,174.27,30369.35,522.2,S
