-10215.,-1204.3,3541.82,12544461.11,10166.,H
-11257.4,-2875.4,3774.06,14243511.73,10992.5,H
-9674.8,-1294.3,3398.93,11552705.04,9629.4,H
-8337.4,-2321.9,2465.07,6076558.46,8200.9,H
-6327.7,-466.5,2022.69,4091289.92,6323.6,H
-10479.8,-2548.05,2928.74,8577491.32,10316.1,H
-8005.1,-605.5,2634.47,6940411.65,8004.,H
-6778.5,-1041.9,2182.88,4764951.5,6775.7,H
-9862.9,-876.75,3030.79,9185689.68,9852.7,H
-6703.8,-404.9,2637.63,6957100.74,6694.9,H
-11127.8,-2912.6,4205.48,17686034.15,11084.3,H
-11524.5,-1012.65,3530.2,12462334.24,11459.5,H
-4132.7,-637.4,1495.99,2237990.89,4120.2,H
-6079.1,-403.,1762.17,3105236.33,6077.1,H
-8096.2,-283.55,3067.67,9410586.31,8066.7,H
-7482.4,-957.75,2494.52,6222605.64,7454.8,H
-5523.9,-615.2,1992.11,3968493.98,5516.4,H
-7674.5,-2345.8,2453.56,6019979.73,7641.4,H
-6410.6,-907.5,1939.66,3762275.26,6319.2,H
-6755.8,-1252.65,2384.77,5687125.86,6557.2,H
-6970.3,-929.8,2326.01,5410303.01,6965.1,H
-11563.6,-5983.1,3479.52,12107029.84,11067.9,H
-7078.5,-3041.05,2285.34,5222781.2,7038.1,H
-6191.2,-1830.5,1920.31,3687584.94,6060.,H
-5486.2,-1689.3,1549.22,2400083.93,5470.6,H
-7253.7,-719.45,2092.45,4378351.85,7217.9,H
-5293.2,-1437.65,1897.57,3600774.83,5289.2,H
-8903.1,-420.5,2705.66,7320581.63,8891.6,H
-5714.,-2015.45,1809.26,3273421.22,5637.,H
-7743.2,-1347.6,2815.24,7925552.66,7508.,H
-6461.4,-3202.9,1782.32,3176676.27,5862.,H
-5615.1,-1489.5,1710.25,2924964.03,5582.5,H
-8407.1,-1360.65,2947.57,8688145.25,8341.9,H
-8002.,-1489.6,2930.51,8587867.7,7975.7,H
-7848.3,-1834.15,2234.78,4994220.42,7836.7,H
-6862.4,-789.8,2235.22,4996191.39,6772.,H
-8991.,-1951.6,2760.18,7618571.65,8937.3,H
-5726.5,-1156.7,1575.83,2483251.78,5690.2,H
-5957.7,-1736.3,1736.3,3014737.98,5932.2,H
-2428.4,-161.3,734.42,539378.78,2420.,S
-1199.4,-622.5,392.19,153811.49,1132.5,S
-4295.6,-286.9,1440.58,2075262.29,4250.8,S
-2928.8,-638.5,920.1,846580.42,2651.6,S
-1984.3,-322.2,619.26,383477.84,1895.1,S
-2844.2,-493.45,917.89,842520.15,2828.3,S
-5502.1,-764.5,1710.24,2924922.32,5491.6,S
-3240.,-329.2,1024.19,1048958.08,3233.7,S
-3197.1,-395.8,1069.84,1144556.38,3176.1,S
-5668.,-296.2,1741.6,3033184.48,5624.4,S
-6756.3,-266.2,2153.31,4636736.66,6747.9,S
-1465.4,-646.4,411.1,169004.23,1421.4,S
-2127.9,-1120.8,681.9,464984.31,2103.5,S
-5682.5,-416.75,1951.16,3807021.11,5603.7,S
-2354.1,-497.3,629.45,396211.37,2268.4,S
-1396.8,-660.2,334.78,112078.1,1356.8,S
-1631.3,-953.4,460.67,212221.01,1615.,S
-1221.5,-190.9,448.62,201255.92,1210.5,S
-4921.2,-1660.75,1759.87,3097155.13,4719.5,S
-2854.,-713.45,765.99,586734.57,2747.4,S
-3466.7,-443.85,1040.98,1083629.34,3456.7,S
-1745.2,-384.3,481.26,231610.27,1739.6,S
-1584.4,-556.1,589.77,347823.19,1579.4,S
-4520.2,-610.45,1211.6,1467977.64,4501.,S
-2950.8,-214.1,900.94,811699.66,2890.8,S
-1259.1,-666.2,342.52,117318.33,1246.4,S
-5673.4,-481.4,1921.88,3693617.51,5642.9,S
-2803.9,-521.2,698.02,487237.41,2753.2,S
-3056.2,-327.3,997.6,995203.32,3005.8,S
-4520.,-2751.6,1095.22,1199508.87,3365.4,S
-2277.6,-428.75,646.51,417970.29,2273.1,S
-3143.3,-202.65,1087.83,1183373.06,3126.,S
-2239.9,-176.,742.72,551634.74,2208.6,S
-2817.4,-891.4,881.73,777456.42,2802.4,S
-3067.5,-863.,909.51,827200.93,2978.4,S
-3962.5,-509.9,1339.05,1793066.54,3944.6,S
-4366.6,-699.35,1246.93,1554842.48,4313.4,S
-1961.2,-620.1,569.57,324407.65,1896.8,S
-4506.2,-1000.05,1216.53,1479933.54,4499.8,S
