-3852.6,-2261.35,1220.26,1489033.15,3684.1,H
-3620.,-938.1,1040.46,1082566.74,3133.7,H
-10352.5,-962.2,3000.21,9001284.32,10216.5,H
-13541.,-1205.5,4644.51,21571428.88,13514.4,H
-5.15e+04,-6.30e+03,1.52e+04,2.31e+08,5.11e+04,H
-3076.4,-1081.9,818.3,669622.37,2911.4,H
-1.05e+05,-3.86e+03,3.36e+04,1.13e+09,1.05e+05,H
-8094.8,-4540.,2488.46,6192437.05,8085.3,H
-10724.8,-2639.3,3971.23,15770632.74,10691.2,H
-7.81e+04,-8.39e+03,2.53e+04,6.38e+08,7.79e+04,H
-3675.,-1196.7,1257.4,1581055.32,3605.9,H
-3200.8,-1544.8,837.93,702132.53,3120.8,H
-9.88e+04,-2.02e+03,3.54e+04,1.25e+09,9.83e+04,H
-2937.,-1967.45,707.08,499956.63,2911.2,H
-2015.9,-328.,751.17,564258.91,1960.6,H
-4606.2,-2475.15,1214.65,1475363.77,4200.8,H
-3780.4,-1294.85,1040.99,1083657.51,3723.6,H
-6.30e+04,-8.92e+02,2.55e+04,6.51e+08,6.30e+04,H
-1581.7,-527.,486.47,236651.45,1548.5,H
-22646.,-1584.7,6716.75,45114690.74,22555.5,H
-4555.7,-534.8,1381.81,1909386.06,4490.5,H
-5309.5,-2255.8,1817.44,3303099.47,5195.9,H
-14183.,-1241.4,3943.38,15550234.6,14171.3,H
-2518.2,-534.55,593.77,352562.54,2498.1,H
-2.49e+05,-1.19e+03,7.35e+04,5.40e+09,2.49e+05,H
-1877.,-505.,564.11,318220.49,1864.9,H
-4585.9,-956.5,1404.55,1972772.9,4553.7,H
-7.68e+04,-1.58e+03,2.70e+04,7.31e+08,7.63e+04,H
-1.28e+05,-2.83e+03,4.69e+04,2.20e+09,1.27e+05,H
-3363.5,-1663.85,1118.22,1250420.5,3281.1,H
-3370.7,-877.55,846.,715721.87,3347.5,H
-4336.6,-1007.8,1416.76,2007218.5,4030.2,H
-9.64e+04,-3.15e+03,3.34e+04,1.11e+09,9.62e+04,H
-329.2,-121.2,103.47,10705.69,327.,H
-2241.4,-531.5,630.3,397279.48,2063.5,H
-23778.7,-3880.1,7064.58,49908290.46,23600.5,H
-3302.6,-1014.7,939.63,882907.16,3192.8,H
-6353.9,-581.8,2267.66,5142279.12,6353.6,H
-12373.4,-3127.6,3483.7,12136179.93,11641.4,H
-3393.,-1251.9,904.89,818830.23,3379.5,S
-3.79e+04,-6.54e+03,1.46e+04,2.14e+08,3.77e+04,S
-10113.,-935.65,3207.95,10290968.21,9973.2,S
-2425.4,-1099.7,713.71,509380.08,2392.,S
-3248.7,-1295.95,733.69,538296.82,3017.5,S
-5.97e+04,-5.43e+03,2.20e+04,4.85e+08,5.93e+04,S
-1888.1,-461.1,500.52,250518.57,1881.9,S
-8027.7,-1269.,2618.82,6858237.34,8007.7,S
-14092.2,-992.5,4171.23,17399134.88,13880.6,S
-3267.8,-1047.2,863.42,745486.96,3014.,S
-3156.2,-1264.2,1210.65,1465673.68,3144.4,S
-1939.4,-468.1,560.1,313706.48,1757.6,S
-562.,-116.7,154.03,23724.36,545.8,S
-1458.2,-1064.1,452.65,204889.29,1410.2,S
-3330.8,-1503.9,873.33,762704.46,3272.9,S
-921.2,-417.2,262.88,69105.87,879.8,S
-3734.2,-2925.7,1068.6,1141906.19,2859.7,S
-2628.6,-1890.8,564.5,318662.67,2195.2,S
-3014.8,-743.8,1117.04,1247781.41,2992.1,S
-3992.8,-2204.,801.91,643058.37,3242.4,S
-2241.8,-1621.15,790.59,625029.6,2017.3,S
-1897.1,-528.3,531.33,282306.78,1895.9,S
-2159.3,-1217.,630.57,397620.96,2049.5,S
-1937.5,-901.2,559.88,313469.96,1903.2,S
-3530.2,-1635.15,869.21,755524.02,3141.,S
-2706.3,-899.2,750.2,562802.53,2377.1,S
-932.2,-258.4,251.65,63327.1,835.,S
-2397.9,-530.8,708.36,501775.91,2316.8,S
-2027.7,-154.55,728.09,530115.17,1982.1,S
-973.,-398.8,256.46,65770.71,876.4,S
-1284.3,-748.6,278.06,77316.51,1182.8,S
-1580.2,-730.8,437.48,191387.44,1566.8,S
-2508.9,-1525.,698.2,487477.33,2507.8,S
-1054.8,-478.4,318.07,101171.63,1049.2,S
-921.,-649.15,281.17,79058.82,815.5,S
-30490.4,-3277.05,9127.45,83310389.08,29716.4,S
-1624.8,-827.65,435.43,189596.63,1572.7,S
-5.88e+04,-2.71e+03,2.06e+04,4.24e+08,5.88e+04,S
-7490.4,-1313.15,2399.23,5756294.29,7286.8,S
