-8471.2,-4377.4,2749.6,7560314.62,8373.6,H
-5427.2,-1641.4,1502.44,2257326.06,5227.7,H
-4767.5,-1778.65,1276.42,1629248.23,4724.5,H
-2615.1,-1428.8,829.68,688361.5,2473.4,H
-9328.7,-7254.1,2800.68,7843826.36,9167.1,H
,H
-10620.2,-3918.4,3336.36,11131310.16,10485.6,H
-2051.1,-1032.75,427.88,183080.74,1789.9,H
-2449.1,-1686.,574.43,329975.04,2328.6,H
-17675.8,-7694.95,4016.1,16129052.21,16777.2,H
-14717.6,-5939.2,5176.18,26792798.,14007.8,H
-20086.6,-11015.6,6465.69,41805177.48,19873.8,H
-4048.,-2152.95,1244.96,1549919.26,3975.2,H
-13194.,-5693.2,2785.67,7759978.61,10681.2,H
-5060.4,-1341.95,1510.31,2281025.51,4886.,H
-3414.,-1829.5,1179.38,1390945.47,3396.1,H
-7818.4,-1388.8,1930.85,3728169.92,7811.4,H
-4539.8,-2414.,1591.04,2531397.11,4505.,H
-9368.8,-5656.35,2303.65,5306797.28,8223.1,H
-981.5,-842.45,68.85,4740.52,176.7,H
-5701.1,-3916.4,1683.66,2834695.99,5641.5,H
-15813.,-9839.,5842.79,34138152.98,14533.9,H
-4872.,-2490.3,1405.02,1974080.49,4654.5,H
-13738.4,-12298.6,4474.,20016710.17,13274.8,H
-11405.2,-6194.5,2986.23,8917548.88,10639.3,H
-6541.4,-3846.6,2512.37,6312002.88,6329.9,H
-11381.7,-7750.8,3549.01,12595503.82,11108.1,H
-1017.5,-571.5,331.96,110200.37,980.3,H
-12313.6,-2329.,3029.38,9177122.85,12152.,H
-26169.,-22507.25,7816.14,61091991.26,24013.1,H
-2754.4,-1960.85,964.9,931033.05,2716.4,H
-11096.6,-9273.3,3023.05,9138826.97,9672.7,H
-3110.3,-2207.1,1091.74,1191892.94,3021.5,H
-8847.8,-4698.3,2822.72,7967753.84,8698.7,H
-10591.7,-4815.4,2826.84,7991039.55,9948.6,H
-13199.1,-6432.4,4123.1,16999962.14,12690.3,H
-3.31e+04,-9.54e+03,1.18e+04,1.40e+08,3.29e+04,H
-10635.,-8344.6,2368.92,5611782.69,9072.6,H
-9621.,-6117.7,3408.26,11616248.76,9608.5,H
-4732.8,-1639.8,1192.23,1421401.99,4590.2,S
-4295.2,-2517.4,1520.04,2310521.47,4235.4,S
-5557.8,-1844.6,1571.31,2469020.12,5442.6,S
-9512.2,-2364.6,2561.85,6563068.07,9354.,S
-2249.8,-1452.8,694.7,482608.15,1952.1,S
-8829.3,-5230.55,2622.23,6876090.45,8429.4,S
-9301.6,-3135.3,2641.88,6979510.95,8968.8,S
-4380.6,-2514.7,1208.45,1460356.7,4308.7,S
-2855.,-885.75,968.25,937516.98,2838.4,S
-5185.8,-1437.,1439.53,2072250.83,4945.9,S
-7087.3,-4365.,2502.52,6262592.52,6969.8,S
-2508.7,-1298.65,798.05,636883.63,2463.3,S
-7994.3,-4642.7,2020.84,4083798.77,7836.1,S
-10135.9,-6909.7,2606.64,6794568.11,7942.3,S
-5334.4,-1929.6,1496.63,2239892.7,5256.6,S
-3216.9,-2269.4,1064.41,1132962.74,3074.7,S
-7817.7,-6880.3,2610.18,6813059.2,6965.1,S
-3812.5,-1710.1,1192.21,1421370.86,3431.2,S
-7941.8,-3089.4,2848.59,8114452.81,7879.1,S
-3736.1,-1533.6,1076.02,1157828.27,3563.7,S
-3606.8,-1196.4,1190.78,1417967.97,3545.4,S
-3821.6,-1387.6,1083.04,1172970.75,3766.9,S
-4119.6,-1715.4,1040.44,1082515.38,4031.9,S
-9748.9,-6060.6,2748.05,7551778.73,8876.,S
-4650.6,-2963.95,1385.67,1920088.29,4477.,S
-7299.7,-4706.1,2123.26,4508248.41,7000.3,S
-603.6,-603.6,0.,0.,0.,S
-7803.4,-2281.5,1998.77,3995096.94,7416.,S
-7481.6,-5038.6,1876.56,3521491.27,6986.1,S
-5564.4,-3729.35,1606.19,2579835.39,5277.3,S
-3617.1,-2679.6,1255.45,1576155.57,3417.3,S
-7347.8,-4359.2,1680.53,2824194.22,5775.4,S
-6737.4,-3589.85,1719.52,2956754.27,5688.8,S
-11043.5,-9100.95,1930.93,3728496.64,7275.5,S
-5679.4,-3295.,1845.12,3404462.24,5649.6,S
-14381.6,-8323.4,4873.83,23754253.49,13922.2,S
-8994.6,-2395.4,2720.66,7401977.3,8561.8,S
-7740.6,-3978.65,2089.62,4366500.06,7247.2,S
-3574.,-1268.4,1071.91,1148996.04,3461.5,S
