2896572,2896572,2896572,2896572,2896572,2896572,2896572,2896572,2896572,2896572,2896821,2897048,2897553,2897553,2897960,2898373,2898772,2899423,2900037,2900037,2900839,2901473,2902156,2902532,2902532,2902544,2902590,2902394,2902394,2902318,2902716,2903339,2904219,2904219,2904740,2905352,2906114,2907032,2907032,2907822,2909000,2910249,2911135,2911135,2912193,2912193,2912193,2912193,2912193,2912193,2912193,2912193,2912193,2912193,2912193,S
2882259,2882259,2882259,2882259,2882259,2882259,2882259,2882259,2882259,2882259,2882259,2882259,2882259,2882259,2881656,2881252,2880776,2880776,2880395,2880320,2880020,2879650,2879650,2879363,2879081,2878546,2878640,2878640,2879013,2879346,2880128,2881084,2881084,2882038,2882720,2882357,2881916,2881916,2881670,2881112,2880840,2880840,2880840,2880840,2880840,2880840,2880840,2880840,2880840,2880840,2880840,2880840,2880840,2880840,2880840,S
2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903257,2903136,2902967,2903073,2903073,2902966,2902137,2901182,2900178,2900178,2899799,2899716,2899728,2899288,2899288,2895629,2893216,2892624,2892624,2892348,2892075,2891918,2891796,2891796,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,2891811,S
2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2887946,2887862,2887945,2887988,2887988,2888336,2889016,2889900,2890246,2890246,2890223,2889325,2888848,2887731,2887731,2886537,2885802,2885343,2885046,2885046,2884860,2884832,2884671,2884391,2884391,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,S
2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2915835,2916410,2916946,2917527,2918320,2918320,2918993,2920758,2922430,2923694,2923694,2924267,2923840,2923574,2922753,2922753,2922195,2921745,2921563,2921563,2921538,2921383,2921419,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,2921701,S
2917310,2917310,2917310,2917310,2917310,2917310,2917310,2917310,2917310,2917310,2917310,2917310,2917310,2917310,2917310,2916685,2916685,2916604,2916022,2915880,2915596,2915596,2915550,2915251,2915144,2914527,2914527,2914588,2914324,2913398,2912697,2912697,2912043,2911006,2910019,2908992,2908992,2908186,2907566,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,2906764,S
2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2904564,2903930,2903541,2903024,2902539,2902539,2902330,2902226,2902375,2902465,2902465,2901862,2902501,2903314,2904398,2904398,2904043,2902779,2901365,2900832,2900832,2900265,2900068,2899747,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,2899586,S
2871939,2871939,2871939,2871939,2871939,2871939,2871939,2871626,2871038,2870847,2870787,2870787,2870775,2870848,2870924,2871226,2871226,2871634,2872185,2872647,2873077,2873077,2873752,2874332,2874949,2875547,2875547,2874855,2873491,2873744,2873588,2873588,2873291,2873063,2873265,2873225,2873225,2873256,2873544,2873789,2874377,2874377,2874698,2875414,2876167,2876879,2876879,2877561,2878311,2878311,2878311,2878311,2878311,2878311,2878311,S
2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897568,2897531,2897725,2898105,2898497,2898560,2898742,2899153,2899616,2900327,2901171,2902041,2902613,2902663,2902303,2901687,2901488,2901132,2901233,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,2901236,S
2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2927968,2930002,2931704,2933511,2935984,2938678,2941252,2944670,2946238,2946935,2945867,2945095,2944488,2944262,2943447,2942407,2941837,2941152,2941412,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,2941244,S
2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894603,2894748,2894654,2894758,2894758,2894911,2895380,2895526,2895923,2895923,2896458,2897033,2897428,2898143,2898143,2898561,2898439,2899353,2900553,2900553,2900680,2901048,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,2901436,S
2889200,2889200,2889200,2889200,2889200,2889200,2889200,2889200,2889200,2889200,2889200,2889200,2889200,2889200,2889260,2889260,2889401,2889659,2889864,2890349,2890349,2890805,2891353,2891723,2891155,2891155,2889709,2888961,2888822,2888841,2888841,2888076,2887925,2887403,2887408,2887408,2887467,2888202,2888435,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,2889090,S
2870971,2870971,2870971,2870971,2870971,2870971,2870971,2870971,2870971,2870971,2870971,2870971,2870971,2870971,2870051,2869351,2868661,2867778,2867778,2866127,2862955,2860203,2856960,2856960,2854443,2852372,2850042,2847870,2847870,2845772,2844018,2843118,2842303,2842303,2841982,2841585,2841732,2842162,2842162,2842839,2842597,2841224,2841224,2841224,2841224,2841224,2841224,2841224,2841224,2841224,2841224,2841224,2841224,2841224,2841224,S
2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2886109,2885907,2885819,2885849,2886250,2886250,2885549,2885775,2886168,2886168,2886223,2886546,2887593,2888756,2889430,2889430,2889810,2890579,2891024,2891893,2891893,2892562,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,2892897,S
2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910617,2910133,2910034,2910034,2909873,2910158,2910296,2910713,2910713,2911902,2914013,2915554,2916490,2916490,2915215,2913146,2912222,2911767,2911767,2911152,2910945,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,S
2878282,2878282,2878282,2878282,2878282,2878282,2878282,2878282,2878282,2878959,2879689,2880105,2881126,2881126,2881713,2881464,2881388,2881254,2881254,2881256,2881589,2882110,2882693,2882693,2883011,2883354,2884079,2884582,2884582,2885096,2885824,2886159,2886103,2886103,2885758,2885369,2883990,2883760,2883760,2883720,2884355,2884988,2885276,2885276,2885778,2886353,2886735,2886735,2886735,2886735,2886735,2886735,2886735,2886735,2886735,S
2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2872922,2871700,2871700,2870847,2869981,2869523,2869443,2869443,2869292,2868327,2866949,2864956,2864956,2863519,2862633,2861920,2862204,2862204,2862735,2863426,2863532,2862706,2862706,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,2862100,S
2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2904022,2903984,2902899,2902899,2901841,2900926,2900179,2900027,2900027,2900604,2902049,2903714,2904920,2904920,2905613,2905742,2905300,2904853,2904853,2904978,2905188,2905304,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,2904355,S
2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2898790,2899347,2900116,2900598,2900598,2900321,2899576,2898846,2898739,2898739,2898759,2898506,2898911,2899308,2899308,2899710,2900277,2900706,2901150,2901150,2901773,2902367,2902688,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,2903212,S
2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845178,2845283,2845420,2845573,2845852,2845852,2846040,2846396,2845001,2844495,2844495,2845221,2846784,2847552,2848091,2848091,2849258,2851548,2854469,2856731,2856731,2858819,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,2860662,S
