-113.9,-106.35,-86.75,-74.7,-29.75,53.25,117.3,-33.45,-210.2,-220.05,-190.7,-191.55,-278.2,-324.8,-356.9,-438.35,-518.15,-358.5,-168.4,-166.4,-208.9,-216.8,-129.6,-79.,-50.6,22.65,104.15,124.05,107.3,50.15,-71.5,-195.25,-270.55,-339.2,-453.7,-556.95,-620.,-626.3,-672.95,-740.65,-742.2,-668.25,-564.35,-477.7,-379.05,-333.,H
0.,0.,0.,25.55,51.1,77.75,128.15,107.,3.45,-55.2,-89.,-170.45,-301.7,-482.35,-579.4,-810.15,-1141.7,-1120.05,-865.1,-732.6,-563.45,-142.4,383.2,728.4,940.95,1327.75,1674.65,1712.65,1575.65,1460.,1217.7,748.4,241.95,4.3,-136.75,-319.45,-385.2,-423.7,-438.1,-396.3,-289.35,-159.65,-47.55,0.,0.,0.,H
0.,0.,0.,0.,0.,0.,0.,8.35,-8.,-67.85,-124.05,-145.1,-174.7,-218.25,-229.8,-247.8,-268.2,-219.65,68.95,662.65,1232.15,1448.,1658.85,2038.65,2251.5,2299.4,2303.4,2223.1,1897.25,1282.65,718.8,524.,342.75,6.5,-194.8,-224.7,-208.3,-184.9,-131.3,-50.55,0.,0.,0.,0.,0.,0.,H
0.,0.,0.,0.,-21.55,-69.05,-168.95,-283.8,-324.7,-407.45,-593.15,-798.25,-994.95,-1089.5,-1119.7,-1058.,-440.8,815.35,1546.2,2334.95,3624.85,4226.75,4316.55,4305.6,4251.35,4041.4,3335.3,1966.2,1147.5,317.6,-1023.4,-1533.1,-1426.2,-1320.7,-1214.7,-1018.95,-830.15,-602.35,-473.6,-349.7,-112.9,0.,0.,0.,0.,0.,H
0.,0.,0.,0.,0.,-66.7,-183.1,-274.5,-348.3,-380.4,-415.5,-475.6,-520.95,-553.,-564.7,-481.55,-351.,-160.35,419.6,1207.65,1787.5,2207.75,2532.5,2812.65,3057.05,3229.8,3393.45,3454.15,3091.8,2455.4,1993.55,1666.45,1387.05,1138.95,906.25,717.05,539.25,379.3,235.5,115.95,33.05,0.,0.,0.,0.,0.,H
0.,0.,0.,0.,0.,0.,0.,-77.4,-229.85,-383.65,-517.65,-598.5,-558.95,-507.9,-696.85,-970.55,-1153.55,-1191.85,-1123.75,-1089.5,-1086.3,-1104.25,-1186.,-1294.3,-1245.5,-1141.,-1098.3,-1102.45,-1076.5,-956.95,-826.15,-727.35,-685.15,-627.9,-487.75,-318.55,-178.25,-58.4,0.,0.,0.,0.,0.,0.,0.,0.,H
0.,0.,0.,0.,0.,0.,0.,17.8,0.85,-87.15,-190.45,-284.65,-373.6,-428.8,-429.85,-354.6,-20.1,885.35,2290.85,3639.25,4560.45,5040.,5176.15,5047.35,4740.4,4308.95,3642.95,2426.1,759.,-632.4,-1450.3,-1835.65,-1882.85,-1698.85,-1390.85,-1034.65,-703.15,-409.55,-131.,0.,0.,0.,0.,0.,0.,0.,H
0.,0.,0.,-57.1,-154.3,-236.65,-310.55,-342.2,-376.65,-438.75,-437.75,-423.05,-437.,-357.75,-256.65,-193.5,-137.75,-123.3,-89.85,-6.45,-20.3,-52.7,-21.3,-22.9,-1.5,28.35,61.75,88.3,90.9,59.,55.6,82.8,78.9,58.35,33.05,22.4,7.15,-2.2,-3.8,6.8,23.05,13.55,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,-29.5,-101.2,-164.45,-185.,-184.5,-55.3,309.65,849.45,1393.75,1634.,1843.75,2271.45,2669.7,2849.5,2975.8,3064.5,2801.6,2182.65,1548.25,1113.35,593.15,14.15,-477.85,-716.4,-921.45,-1301.6,-1487.65,-1408.5,-1318.4,-1123.75,-783.8,-560.8,-403.8,-324.5,-246.25,-84.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,13.05,43.15,82.55,130.15,155.4,181.95,238.1,280.2,262.1,231.5,259.2,217.4,168.3,248.9,309.1,471.85,700.3,874.85,1051.95,1120.2,1098.8,1103.15,1077.05,939.4,853.6,664.3,379.7,163.05,4.05,-33.6,-52.95,-45.6,-9.8,-0.35,0.,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,0.,-22.75,-64.3,-89.25,-95.4,-101.7,-118.65,-116.6,-100.65,-97.4,-43.05,101.9,223.,278.65,303.8,287.5,316.65,365.1,354.2,340.3,273.15,124.3,11.2,-39.2,-58.2,-35.6,-47.8,-98.3,-103.35,-92.7,-79.9,-53.25,-19.7,0.,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,0.,-42.05,-126.2,-203.15,-238.,-271.6,-334.2,-392.5,-438.5,-455.2,-445.1,-458.7,-588.65,-764.65,-834.4,-880.65,-960.2,-984.3,-970.25,-965.4,-1000.95,-982.1,-789.,-545.7,-441.1,-361.25,-219.1,-136.7,-104.75,-92.9,-67.45,-30.65,-9.65,0.,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,-11.55,-35.9,-48.7,-48.35,-25.95,32.8,216.15,362.8,701.55,1362.4,1891.05,2030.65,1963.7,1802.15,1535.9,1369.4,1130.15,952.7,592.6,-115.5,-680.4,-843.2,-789.1,-619.45,-362.9,-226.,-145.2,-114.4,-93.05,-45.8,2.,49.55,75.2,66.75,54.05,24.9,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,-30.95,-76.7,-115.2,-145.8,-152.7,-159.85,-175.1,-203.65,-225.1,-226.1,-137.9,47.3,247.95,386.55,421.5,451.8,505.55,554.9,590.,599.2,528.4,352.8,161.55,35.9,-3.3,-26.45,-64.95,-85.75,-99.4,-107.6,-94.05,-57.9,-28.8,-11.15,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,15.2,30.4,35.7,11.95,-49.95,-112.85,-142.9,-172.55,-227.25,-261.6,-310.85,-350.8,-373.2,-396.,-349.75,-263.7,-224.3,-200.45,-133.95,-60.8,26.65,83.6,134.8,207.25,185.4,127.15,112.,117.8,106.,67.2,13.8,-18.4,-52.5,-78.4,-40.9,-5.8,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,0.,0.,-45.65,-152.75,-263.95,-369.95,-426.2,-487.55,-663.5,-850.35,-1038.85,-1155.1,-1169.1,-1166.25,-1090.85,-969.95,-907.6,-842.15,-588.85,-243.05,105.75,296.6,409.3,566.6,602.4,587.5,581.4,577.3,499.95,341.,180.7,106.1,53.05,0.,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,12.95,63.5,101.1,126.85,185.2,249.05,280.3,266.45,183.45,51.15,-61.7,-149.,-228.35,-332.65,-492.3,-640.1,-690.8,-688.3,-575.1,-335.3,-102.75,68.6,178.25,303.05,450.6,534.55,554.,565.35,535.15,427.65,295.,160.4,92.5,46.25,0.,0.,0.,0.,0.,0.,M
15.,15.,18.4,39.6,69.25,111.05,141.,153.75,199.25,208.25,108.2,31.9,4.25,-39.55,-77.1,-143.85,-189.2,-205.75,-247.85,-255.35,-161.6,-85.9,-37.55,21.8,62.05,129.5,195.95,228.,248.95,299.2,310.35,267.7,222.9,175.9,124.35,72.9,21.85,-6.4,-30.75,-82.5,-94.85,-59.1,-38.4,-28.15,-8.95,0.,M
