2893133.9999999995,2893133.9999999995,2893133.9999999995,2893171.0999999996,2893236.4999999995,2893550.5999999996,2894709.0999999996,2895867.5999999996,2897840.1,2900448.8000000003,2903613.1,2907153.5,2910693.9,2914581.0,2918781.0,2922979.8,2926554.0,2930128.2,2933074.6,2935418.4,2937173.0,2938407.4000000004,2939641.8000000003,2940326.0,2940470.3000000003,2940217.9,2939594.5,2938971.1000000006,2938032.4000000004,2936914.2,2935683.2,2934401.3,2933119.3999999994,2931808.0999999996,2930498.4,2929337.9,2928328.6,2927319.3,2926439.0999999996,2925704.7999999993,2925116.8999999994,2924723.9999999995,2924331.0999999996,2924133.9999999995,2924133.9999999995,2924133.9999999995,H
2886675.0,2886630.6,2886586.2,2886474.0,2886345.1,2886171.3000000003,2885971.5000000005,2885771.7000000007,2885568.900000001,2885345.3000000003,2885170.0,2885158.0,2885146.0000000005,2885525.8,2886174.5,2887055.0,2888099.8000000003,2889144.6000000006,2890221.6000000006,2891341.6,2892389.8,2893284.3,2894178.8000000003,2894682.9000000004,2894898.7,2894885.3000000003,2894682.4,2894479.5000000005,2894181.4000000004,2893804.9000000004,2893411.7000000007,2893028.1000000006,2892644.5000000005,2892312.0,2892001.7,2891751.1,2891551.7,2891352.3000000003,2891218.9000000004,2891141.7,2891104.7,2891092.9000000004,2891081.1,2891084.6,2891102.0000000005,2891102.0000000005,H
2880240.0,2880240.0,2880240.0,2880240.0,2880272.6,2880323.0,2880373.4,2880460.1,2880576.5,2880688.5,2880832.8,2880977.0999999996,2880964.6999999997,2880819.9000000004,2880866.4000000004,2881206.3000000003,2881546.1999999997,2881879.1,2882362.1,2883202.3000000003,2884142.3000000003,2885082.3000000003,2886447.8000000003,2888237.5,2889908.9,2891236.9,2892564.9,2893736.1999999997,2894671.2,2895177.3,2895510.8,2895844.2999999993,2895880.9,2895540.8,2895095.0999999996,2894681.5999999996,2894268.0999999996,2893981.9999999995,2893752.3999999994,2893598.9,2893485.9,2893372.9,2893287.9999999995,2893287.9999999995,2893287.9999999995,2893287.9999999995,H
2916856.0000000005,2916856.0000000005,2916856.0000000005,2916856.0000000005,2916837.3000000003,2916811.5,2916785.7,2916731.3000000003,2916672.7000000007,2916604.9000000004,2916559.0,2916513.1000000006,2916460.3000000003,2916433.4,2916438.7,2916534.1000000006,2916629.5000000005,2917019.0000000005,2917816.6,2919072.5,2920796.5999999996,2922520.6999999997,2924633.6999999997,2926960.7,2929122.0000000005,2930905.4000000004,2932688.8000000003,2933888.0,2934556.1999999997,2934638.8,2934090.5,2933542.2,2932463.7,2930994.8,2929678.0999999996,2928656.3,2927634.4999999995,2926931.4,2926355.4,2925915.9,2925617.1999999997,2925318.4999999995,2925167.9999999995,2925167.9999999995,2925167.9999999995,2925167.9999999995,H
2899395.8,2899259.5999999996,2899060.0999999996,2898794.8000000003,2898529.5000000005,2898227.7000000007,2897921.2,2897583.9000000004,2897238.5000000005,2896893.1,2896639.6999999997,2896436.9,2896324.8000000003,2896228.4,2896131.9999999995,2896076.9,2896074.2,2896229.6,2896529.6,2896829.6000000006,2897236.6,2897697.5,2898067.3000000003,2898405.5000000005,2898743.7,2898983.3999999994,2899104.8,2899054.8000000003,2898814.1,2898573.4,2898187.8,2897714.4,2897296.3,2896984.6,2896672.8999999994,2896483.4,2896378.0999999996,2896367.8,2896454.8,2896541.8,2896673.9000000004,2896826.3,2896987.0999999996,2897123.1999999997,2897259.2999999993,2897366.8999999994,H
2903052.0000000005,2903070.5000000005,2903096.1,2903133.4,2903176.1999999997,2903265.8,2903386.6999999997,2903564.9,2903777.6,2904061.6999999997,2904409.3,2904806.6999999997,2905279.9000000004,2905770.9000000004,2905912.6000000006,2905913.5000000005,2906113.7,2906318.8,2906525.1999999997,2906687.6999999993,2906816.5,2906910.0,2906956.2,2907028.5,2907510.0000000005,2908148.6,2908615.2,2909087.8,2909604.8,2910168.9,2910730.6999999997,2911214.5,2911646.5000000005,2911999.0,2912260.5,2912455.7,2912592.3000000003,2912660.7,2912648.9000000004,2912562.5,2912448.6,2912379.7,2912327.0,2912298.2,2912295.0,2912295.0,H
2890978.9999999995,2890978.9999999995,2890978.9999999995,2890978.9999999995,2890978.9999999995,2890978.9999999995,2890978.9999999995,2890951.6999999997,2890876.0999999996,2890784.3,2890687.3,2890600.9,2890516.0000000005,2890433.6,2890281.8000000003,2890023.0000000005,2889629.5,2889315.3,2889135.0,2888981.1999999997,2888937.5,2889002.1,2889452.6,2890356.7,2891549.0,2892965.1,2894650.5,2896276.8000000003,2897826.8000000003,2899344.8000000003,2900757.8999999994,2902052.0999999996,2902958.8999999994,2903409.5999999996,2903641.4999999995,2903756.5999999996,2903737.0999999996,2903724.6999999997,2903702.9999999995,2903702.9999999995,2903702.9999999995,2903702.9999999995,2903702.9999999995,2903702.9999999995,2903702.9999999995,2903702.9999999995,H
2893595.0,2893595.0,2893595.0,2893595.0,2893595.0,2893595.0,2893601.5,2893624.9,2893692.8,2893807.0999999996,2893921.3999999994,2894067.4999999995,2894281.5,2894493.7,2894637.0,2894780.3,2894938.5999999996,2895232.3,2895621.6999999997,2896151.0,2896680.3000000003,2897390.7,2898297.3000000003,2899276.1,2900282.2,2901288.3,2902128.4,2902773.1999999997,2903269.3,2903590.4999999995,2903911.6999999993,2904041.8,2903907.8000000003,2903703.4000000004,2903540.6000000006,2903377.8000000003,2903359.5000000005,2903384.2000000007,2903417.4000000004,2903439.2000000007,2903461.0000000005,2903461.0000000005,2903461.0000000005,2903461.0000000005,2903461.0000000005,2903461.0000000005,H
2887997.0000000005,2887997.0000000005,2887997.0000000005,2887997.0000000005,2887997.0000000005,2887997.0000000005,2887930.7,2887864.4,2887759.6999999997,2887600.2,2887426.4,2887265.6,2887104.8,2886923.6,2886775.6999999997,2886681.0999999996,2886693.9,2886706.7,2886843.5000000005,2887044.3000000003,2887267.8,2887466.6,2887665.4000000004,2887834.8000000003,2887917.7,2887802.9,2887483.3,2887163.7,2886582.4000000004,2885813.6000000006,2884846.4000000004,2883890.900000001,2882935.400000001,2882029.7000000007,2881177.2,2880469.1000000006,2879924.7,2879380.3000000003,2879012.0000000005,2878822.0000000005,2878822.0000000005,2878822.0000000005,2878822.0000000005,2878822.0000000005,2878822.0000000005,2878822.0000000005,H
2885745.0,2885745.0,2885745.0,2885745.0,2885745.0,2885721.5,2885665.1,2885608.7,2885570.2,2885524.5,2885547.9,2885585.8,2885623.7,2885856.2,2886212.7,2886357.6999999997,2886565.0,2886772.3,2887179.5,2887593.4000000004,2888318.0000000005,2889448.8,2890579.6,2892302.3000000003,2893929.3000000003,2896002.0,2898079.2,2900156.4000000004,2901957.4,2903730.0,2905053.4,2905928.1,2906802.8,2906891.0,2906950.9,2906800.0999999996,2906615.3999999994,2906430.6999999997,2906304.3999999994,2906206.9999999995,2906178.9999999995,2906178.9999999995,2906178.9999999995,2906178.9999999995,2906178.9999999995,2906178.9999999995,H
