0.,0.,0.,0.,-9.2,-26.8,-26.9,-14.3,-10.,34.,154.4,310.9,421.3,451.6,414.5,219.6,-74.3,-356.7,-503.,-620.1,-720.9,-702.8,-619.,-537.,-436.2,-264.7,-164.2,-132.7,-131.,-103.2,-72.6,-53.7,-9.6,18.4,9.2,0.,0.,0.,0.,S
0.,0.,0.,0.,0.,0.,0.,-91.3,-305.5,-527.9,-739.9,-852.4,-883.8,-1021.5,-1172.8,-1337.8,-1457.8,-1454.4,-1311.,-1008.9,-602.1,-357.4,-229.9,133.3,522.8,813.6,950.6,1048.5,999.9,682.,361.4,212.2,106.1,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,1.9,3.8,27.5,31.5,-79.2,-256.3,-342.4,-291.1,69.2,915.7,1607.5,1761.8,1738.9,1688.7,1476.5,1439.5,1587.4,1794.7,2001.2,1888.8,1594.6,1412.,1141.8,524.5,-135.9,-484.6,-520.,-509.2,-412.5,-163.3,0.,0.,0.,0.,0.,H
0.,0.,0.,0.,0.,0.,1.9,-44.6,-102.9,-112.8,-128.9,-118.4,-29.6,84.2,135.8,270.8,588.4,911.3,1103.5,1155.4,909.,244.6,-419.9,-805.5,-944.6,-878.6,-626.4,-323.5,-161.3,-115.8,-54.3,27.9,24.3,0.,0.,0.,0.,0.,0.,S
81.2,24.8,-147.1,-305.1,-368.,-388.4,-314.6,-103.,125.4,344.6,473.2,773.9,1337.1,1897.7,2438.5,2681.2,2722.3,2809.4,2846.3,2711.2,2585.2,2331.9,1622.3,791.6,198.4,-20.4,-178.7,-384.4,-532.3,-792.9,-953.,-1045.5,-1150.9,-1123.2,-1065.8,-1049.,-983.7,-751.7,-585.,M
0.,53.8,177.6,247.6,310.2,423.8,469.7,316.8,169.,7.7,-268.8,-496.4,-552.5,-496.2,-406.7,-274.8,-2.9,786.2,1345.8,1989.3,3112.3,3758.,3484.3,3044.4,2265.4,981.1,154.4,-227.5,-288.,-213.4,-306.2,-665.5,-1083.,-1308.6,-1238.5,-953.4,-557.1,-187.9,0.,H
0.,0.,0.,-64.7,-129.4,-215.9,-373.7,-490.,-525.2,-515.4,-444.2,-317.9,-228.5,-145.6,-97.,-57.7,128.3,400.,680.6,836.2,921.,717.5,82.3,-520.3,-776.,-930.2,-990.9,-708.2,-441.2,-363.4,-318.,-208.3,-100.6,-28.6,0.,0.,0.,0.,0.,S
0.,0.,0.,-97.8,-279.4,-363.2,-472.,-666.6,-729.7,-623.2,-561.8,-439.2,-105.1,165.4,203.1,181.8,437.3,597.6,447.1,413.1,340.3,192.7,391.1,789.4,958.2,1109.3,1013.9,422.8,-76.2,-230.6,-265.2,-291.5,-198.6,-57.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,-120.5,-241.,-337.1,-481.1,-588.2,-522.2,-397.,-238.3,23.3,233.4,307.6,274.6,312.3,313.1,76.,-187.7,-251.2,-423.4,-737.,-879.4,-671.7,-463.,-302.3,102.6,500.,536.3,419.4,330.6,120.9,0.,0.,0.,0.,0.,H
59.2,69.,75.,71.2,37.1,8.6,44.1,131.5,189.,240.7,288.,212.3,83.5,26.,-17.3,-103.5,-193.2,-243.,-246.,-267.6,-273.7,-214.,-141.3,-112.8,-53.4,95.1,338.9,580.4,667.2,762.4,901.6,914.2,877.8,872.8,864.7,836.6,804.4,738.6,685.,S
222.2,207.3,118.4,44.4,17.4,163.5,421.,613.2,721.,789.,791.3,680.9,549.2,462.2,309.5,17.6,-179.9,-218.3,-198.4,-120.9,90.8,345.9,578.8,690.8,819.9,889.1,775.5,687.5,653.2,646.9,763.7,954.1,1049.4,1077.4,1033.,924.2,813.,715.8,665.4,M
-143.2,-181.2,-281.9,-344.6,-459.5,-622.,-655.3,-542.1,-443.2,-358.4,-275.5,-333.9,-411.7,-433.,-490.4,-506.5,-448.1,-539.6,-648.2,-675.2,-1043.9,-1441.3,-1750.,-2003.,-1905.6,-1396.1,-685.2,191.1,768.6,992.7,1323.7,1411.,1351.2,1311.,1233.4,1130.7,1114.9,1072.5,1020.8,H
411.2,498.2,597.3,609.4,530.4,355.6,191.7,157.3,191.,222.7,244.1,169.6,27.2,-51.,-121.4,-203.9,-129.1,63.1,168.4,298.8,584.7,834.2,935.7,943.2,847.8,568.9,222.1,-50.6,-160.,-187.1,-166.1,-90.,8.,78.,135.4,181.5,169.9,128.6,87.6,S
717.8,780.5,871.4,950.8,989.8,977.6,1007.6,1043.5,1041.1,1049.7,1066.6,1014.5,927.,808.5,597.8,470.2,372.8,170.6,-32.,-207.6,-285.4,-394.1,-591.6,-628.1,-463.9,-352.,-160.4,257.1,582.2,790.2,899.,967.,1033.1,893.2,535.8,316.4,220.6,47.2,-30.4,M
-409.2,-408.,-327.1,-73.6,329.4,558.6,617.1,684.9,719.1,700.,656.,616.7,632.1,671.3,683.,710.2,675.9,512.3,286.1,104.8,20.4,-47.1,-351.,-800.5,-1259.9,-1506.2,-1555.2,-1399.1,-973.,-467.9,-183.8,-32.8,139.9,179.6,216.,234.4,207.,249.1,318.6,H
1288.,1381.4,1494.4,1305.3,1166.9,1038.6,604.9,147.7,-74.4,-204.9,-306.6,-159.3,156.,352.8,494.3,704.9,790.9,781.6,819.9,803.1,593.2,468.4,525.,631.3,684.8,773.6,825.7,712.7,584.8,533.2,543.7,599.,637.1,662.7,695.,713.9,720.4,691.6,675.2,S
316.2,238.,148.9,188.,238.,216.7,182.4,121.2,78.6,84.2,146.5,314.4,574.2,836.2,944.,1018.5,1134.5,1072.2,852.1,735.8,643.9,330.5,71.7,-12.4,-126.4,-120.8,80.,339.4,470.8,626.1,775.3,772.8,714.8,653.2,628.1,544.6,419.4,198.9,45.2,M
46.2,18.2,-73.4,-154.4,-168.9,-166.,16.9,483.7,1015.5,1389.7,1602.6,1541.4,1169.6,744.6,319.4,10.6,-74.,-169.5,-312.1,-382.9,-549.9,-693.2,-705.2,-970.5,-1232.3,-1092.2,-943.6,-754.4,-140.1,470.1,732.7,810.2,735.9,566.6,477.3,462.2,441.4,498.9,556.4,H
0.,0.,0.,0.,0.,0.,13.,11.5,-1.6,45.1,90.4,115.4,148.6,85.1,-95.7,-204.8,-455.5,-614.5,-378.2,-97.3,39.,252.2,398.9,185.9,-110.6,-260.6,-327.,-311.6,-157.6,-7.9,69.6,135.5,100.7,0.,0.,0.,0.,0.,0.,S
0.,0.,0.,0.,0.,104.,291.3,488.8,678.2,753.4,712.4,621.1,365.3,14.8,-130.2,-357.6,-657.9,-837.9,-1156.5,-1368.,-1343.8,-1385.4,-1099.7,-415.4,-82.6,166.3,584.8,688.1,510.3,398.8,290.1,117.5,-33.2,-60.,0.,0.,0.,0.,0.,M
0.,0.,0.,-89.,-255.3,-332.6,-389.5,-471.,-413.7,-288.9,-246.,-65.1,541.6,1207.8,1396.1,1344.,899.6,18.1,-817.6,-604.5,7.2,756.5,2173.3,3159.1,3261.1,3044.8,2839.2,2227.2,1739.9,1445.7,1232.4,1009.1,560.6,263.3,95.6,0.,0.,0.,0.,H
0.,0.,0.,0.,0.,0.,50.8,132.1,220.5,278.4,324.3,333.9,191.3,7.,-71.,-128.,-275.4,-445.5,-430.5,-335.8,-273.5,-66.,296.4,506.,498.4,399.,221.,73.8,-61.8,-128.8,-80.6,-23.1,-6.9,0.,0.,0.,0.,0.,0.,S
0.,0.,0.,0.,-98.5,-296.6,-396.2,-500.,-706.,-784.,-716.4,-673.,-510.1,-42.2,506.4,900.5,1051.,963.9,689.8,512.6,633.8,745.2,1096.4,1634.8,1644.4,1233.8,1000.8,558.7,-216.8,-551.7,-525.9,-498.6,-379.7,-130.4,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,-115.6,-314.5,-397.8,-422.2,-448.7,-399.4,-47.4,253.2,689.4,1291.3,2011.7,2646.4,2726.4,2420.6,1605.1,823.9,1033.6,1514.8,1762.7,2493.5,2800.9,1908.5,1191.6,856.9,385.4,205.1,100.,38.4,19.2,0.,0.,0.,0.,0.,H
