0.,0.,0.,0.,0.,-12.1,-41.1,-47.4,-36.8,-47.5,-129.,-278.4,-468.,-579.,-606.2,-558.8,-387.5,-234.4,-178.,-506.,-1067.,-1360.4,-1376.8,-1360.4,-1049.4,-485.2,-212.6,-165.6,-136.5,-80.1,-37.1,-9.2,3.,1.5,0.,0.,0.,0.,0.,S
0.,0.,0.,0.,0.,0.,-84.1,-252.4,-406.3,-476.,-543.2,-584.3,-532.6,-470.7,-434.4,-347.,-333.1,-644.7,-1058.6,-1234.4,-1414.3,-1587.3,-1323.9,-881.9,-696.4,-587.6,-376.9,-254.1,-209.5,-185.8,-134.9,-61.3,-19.3,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,-66.3,-132.6,-171.,-264.2,-333.3,-268.3,-189.,-171.,-64.9,90.8,186.5,214.6,320.6,402.5,333.5,235.8,183.,47.6,-150.2,-365.4,-670.2,-822.2,-948.5,-1199.9,-1370.6,-1252.5,-1088.8,-912.7,-558.3,-190.,0.,0.,0.,0.,0.,H
0.,0.,0.,-43.2,-86.4,-111.6,-178.2,-238.6,-196.2,-134.8,-75.,11.8,15.7,-114.,-220.6,-352.4,-509.7,-534.2,-497.2,-461.2,-402.8,-385.1,-440.2,-469.4,-484.2,-475.4,-418.3,-362.2,-270.3,-186.2,-156.2,-93.9,-13.9,16.9,0.,0.,0.,0.,0.,S
0.,0.,0.,0.,0.,-31.7,-184.,-372.7,-440.8,-512.7,-630.5,-698.5,-872.6,-1024.6,-1122.,-1371.8,-1643.,-1696.2,-1630.6,-1384.4,-642.6,341.2,1251.3,1673.2,1767.6,1775.9,1598.2,1317.1,1127.6,956.3,605.5,290.9,77.9,0.,0.,0.,0.,0.,0.,M
10.,10.,29.4,82.5,124.4,146.3,160.,162.7,22.7,-253.5,-491.2,-595.4,-641.7,-693.7,-760.7,-904.2,-986.4,-1044.2,-1117.4,-1055.,-904.,-830.8,-839.9,-777.1,-505.3,-138.1,29.2,185.7,456.8,429.3,111.6,-64.,-131.5,-255.4,-260.8,-107.,-4.2,-2.1,0.,H
0.,0.,0.,0.,0.,0.,0.,-123.5,-334.5,-494.6,-607.7,-648.2,-563.2,-385.5,-136.9,104.,189.,226.3,50.,-589.4,-1386.2,-1757.2,-2055.4,-2395.9,-2228.5,-1807.,-1595.2,-1344.7,-843.5,-460.,-212.5,-97.8,-48.9,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,0.,0.,0.,0.,-95.5,-291.8,-392.6,-508.5,-708.1,-769.7,-728.6,-709.6,-737.4,-789.,-892.2,-975.3,-979.,-928.7,-882.7,-907.5,-960.2,-992.4,-899.,-693.8,-408.7,-117.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,S
-483.8,-729.2,-974.6,-1213.,-1657.8,-1820.8,-1728.3,-1679.2,-1617.3,-1505.7,-1372.4,-1209.9,-1131.,-1001.8,-853.7,-756.1,-642.6,-607.8,-865.2,-1254.2,-1624.4,-2069.8,-2276.6,-2250.5,-2153.5,-2004.6,-1849.4,-1772.2,-1657.5,-1511.3,-1429.8,-1310.8,-1241.8,-1077.9,-747.,-433.2,-143.2,0.,0.,H
-472.8,-532.9,-593.,-576.6,-519.3,-441.9,-354.,-302.6,-258.5,-193.7,-120.5,-77.3,-86.6,-22.4,51.9,20.1,-21.8,-21.8,-123.9,-285.9,-353.1,-375.4,-390.4,-377.,-331.8,-311.5,-287.4,-251.8,-248.8,-211.3,-110.1,-26.6,-9.8,47.4,107.,96.6,64.4,45.,45.,S
-91.6,-65.9,-40.2,11.1,125.1,248.4,331.5,354.,364.9,367.8,339.2,317.7,316.8,341.8,386.1,397.2,300.2,211.4,109.5,-16.1,-27.6,102.7,220.8,353.5,687.9,1124.8,1572.1,1784.2,1952.7,2058.6,1851.,1474.2,1242.4,941.4,467.9,172.5,4.,-41.6,-41.6,M
-298.8,-117.3,129.4,323.5,507.1,561.8,529.8,472.3,520.6,812.9,1031.4,1230.9,1515.4,1661.3,1680.3,1638.4,1647.3,1691.,1610.1,1338.7,1183.,1041.,802.2,563.5,227.4,33.2,146.5,549.,1011.4,1304.,1423.4,1222.9,690.8,284.3,255.9,302.4,360.6,460.3,501.8,H
626.2,626.2,503.,267.1,19.8,-106.2,-97.6,-119.1,-187.6,-221.5,-204.8,-201.2,-63.,254.9,572.2,874.6,1039.4,1107.6,1257.2,1369.9,1268.4,1135.6,922.,408.7,-98.9,-404.6,-502.4,-518.7,-466.6,-364.2,-295.3,-260.4,-248.,-235.3,-246.9,-281.8,-304.8,-267.6,-230.4,S
2075.6,2075.6,2095.5,1960.3,1602.,1186.7,974.6,785.7,541.9,505.5,553.,582.,690.5,933.8,1168.5,1416.5,1564.6,1545.1,1450.8,1268.5,1036.1,911.2,813.4,653.,534.4,525.4,572.4,639.,717.,668.9,470.7,332.,206.2,-25.6,-112.2,-81.4,-70.,-51.8,-33.6,M
1070.,1070.,918.4,641.4,407.1,299.7,301.2,231.3,97.6,106.,319.6,461.,568.4,619.2,253.1,-503.6,-950.8,-1275.4,-1770.6,-1944.,-1866.9,-1787.,-1700.3,-1514.3,-1313.9,-1229.5,-1246.2,-1358.6,-1491.9,-1219.,-511.1,-97.,328.5,1011.4,1143.9,829.8,640.6,552.7,464.8,H
638.8,519.5,400.2,372.9,322.2,272.2,259.8,274.,271.2,304.1,392.8,440.5,435.2,429.7,505.7,678.4,921.3,1073.,1261.3,1535.9,1642.6,1637.6,1612.2,1548.3,1376.9,1322.7,1301.9,1227.8,1088.6,851.3,542.4,251.5,171.4,168.1,151.1,146.6,138.7,121.6,121.6,M
652.4,755.2,828.,798.,790.1,720.5,548.2,339.3,241.,140.1,-21.3,-30.1,116.2,210.8,365.5,639.6,871.7,1008.2,1032.,1027.5,1033.9,997.1,943.3,937.2,835.7,603.,265.7,-108.,-275.6,-400.5,-561.,-530.5,-426.,-387.6,-332.1,-233.8,-163.3,-105.2,-74.8,S
214.4,214.4,219.7,371.3,646.7,969.2,1162.6,1222.,1079.8,487.9,-251.9,-601.4,-819.4,-1209.1,-1387.5,-1427.3,-1460.4,-1602.9,-1705.3,-1717.1,-1765.1,-1761.2,-1692.8,-1767.5,-1917.8,-2160.8,-2396.6,-2187.3,-1581.9,-696.7,400.1,1007.8,1156.7,1252.9,1036.3,704.9,537.4,392.,246.6,H
