-230.4,-200.3,-104.1,-11.3,51.6,87.8,129.8,219.6,306.,357.4,370.2,396.9,426.5,444.9,477.2,494.,357.3,26.2,-204.6,-316.4,-391.8,-352.3,-199.2,-90.7,-84.2,-72.6,-39.8,44.6,100.5,167.6,230.4,259.4,331.2,424.8,488.,500.4,536.5,576.,579.4,S
51.2,62.9,80.1,132.4,192.,255.,328.,416.7,499.3,553.,615.6,636.2,216.,-356.7,-351.9,-210.3,-224.7,152.9,648.,574.2,350.,343.2,400.9,472.1,531.,589.2,646.4,680.2,653.8,514.6,326.6,138.1,-66.2,-197.1,-182.8,-121.6,-81.5,-32.,-6.4,H
30.,36.8,79.2,138.5,207.1,252.,270.7,319.3,278.,9.3,-188.2,-262.2,-398.4,-432.2,-297.,-190.2,-149.3,-97.3,-78.5,-26.2,18.4,74.2,140.9,202.6,285.2,373.5,381.8,357.,395.8,335.5,161.9,64.,-5.2,-147.1,-189.7,-118.2,-76.8,-56.3,-35.8,M
-471.4,-525.,-578.6,-510.5,-398.7,-565.3,-726.2,-786.3,-860.,-509.9,176.3,548.2,722.4,924.5,729.6,494.1,481.4,482.6,443.,274.7,13.2,-120.8,-241.6,-398.8,-381.8,-304.1,-279.8,-232.2,-173.9,-123.,-25.3,32.2,64.8,153.9,219.2,234.9,241.8,258.1,274.4,H
0.,63.4,67.7,8.6,-56.6,-185.9,-393.,-537.7,-539.4,-497.8,-434.3,-408.3,-296.7,-189.2,-95.8,108.,355.8,446.5,447.5,474.,468.2,497.7,568.8,578.1,524.6,385.2,132.4,-86.8,-186.8,-272.2,-325.4,-273.7,-211.2,-168.2,-125.6,-65.2,-23.7,0.,0.,M
0.,0.,30.2,102.1,142.1,140.4,0.6,-361.4,-781.2,-1119.8,-1260.8,-1247.5,-1206.1,-1137.2,-977.6,-858.8,-778.4,-527.8,-249.3,-125.2,-109.4,-49.2,41.2,102.,168.9,205.2,123.,-142.8,-480.3,-757.9,-881.6,-813.5,-598.3,-321.1,-95.5,0.,0.,0.,0.,S
0.,-56.8,-186.6,-295.7,-331.8,-361.5,-346.3,-230.9,-168.9,-177.4,-96.1,62.5,176.1,334.9,457.4,440.4,379.8,195.1,-119.2,-292.4,-380.3,-535.1,-539.8,-399.5,-321.4,-295.6,-233.8,-134.5,-28.,15.2,70.,154.1,209.1,208.8,182.8,155.5,108.,43.9,0.,S
-191.6,-197.2,-163.5,-55.9,57.7,103.,132.8,219.5,161.2,48.2,50.4,219.7,462.4,674.8,858.8,903.8,669.8,259.,-20.7,-254.3,-385.,-359.2,-274.1,-185.5,-87.1,-18.,-11.9,30.4,94.5,135.9,149.4,190.9,263.7,342.5,421.,452.,456.6,341.9,222.6,M
40.4,88.5,136.6,160.4,208.,239.,-155.4,-557.,-600.5,-589.4,-622.1,-401.,-92.6,-113.3,-287.3,-414.2,-316.,-244.2,-219.5,-130.5,-19.4,56.8,86.2,118.3,175.8,227.7,191.3,128.4,-18.,-318.8,-618.2,-732.4,-806.8,-889.4,-795.1,-621.8,-520.2,-539.1,-558.,H
83.2,93.9,80.,-20.,-175.3,-255.2,-305.3,-343.2,-297.6,-287.8,-311.4,-431.9,-666.4,-845.8,-813.6,-716.,-357.2,570.1,1449.6,1839.5,1918.4,1801.9,1271.,557.9,88.,-83.2,-217.6,-437.5,-475.,-391.4,-355.8,-348.2,-324.7,-289.6,-247.3,-224.2,-171.9,-82.2,-44.8,S
350.8,362.9,275.3,85.5,-100.2,-272.4,-379.9,-385.5,-383.6,-702.9,-1911.7,-4261.,-7639.,-11966.6,-15035.4,-15721.2,-16084.9,-15974.3,-13602.3,-11141.,-9208.4,-3658.3,7075.2,19271.2,27777.9,30770.6,28865.6,22052.6,12393.6,5298.8,2687.2,2125.7,1846.1,1686.6,1618.5,1553.9,1387.7,1099.1,933.2,H
431.,431.,482.6,443.4,233.9,2.1,-111.,-218.3,-340.1,-321.5,-240.,-191.6,-235.6,-400.4,-691.4,-1329.5,-1797.4,-2423.9,-3820.8,-4923.6,-4764.4,-4272.8,-3083.1,-131.6,3100.4,5291.3,6012.,5944.9,5210.9,3718.,2244.1,1596.2,1290.2,880.4,725.1,572.8,472.,381.6,291.2,M
858.8,895.4,909.8,767.8,716.3,693.5,448.,109.1,-75.4,-276.6,-686.3,-1195.4,-1982.5,-3039.6,-3477.3,-3481.4,-3310.6,-2490.3,-1389.1,-800.4,-372.5,107.7,519.8,1505.2,2130.8,3446.5,5474.8,6129.1,5427.1,4981.2,3870.7,1924.1,1154.,1022.2,889.1,714.7,631.4,575.1,560.8,M
