0.,0.,0.,0.,0.,0.,-45.5,-128.6,-178.5,-190.8,-203.4,-191.8,-104.6,-22.8,-4.,117.3,395.6,550.6,580.1,611.6,457.7,237.7,179.6,128.3,69.,88.6,10.9,-157.2,-206.7,-185.4,-159.8,-106.5,-39.4,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,0.,-62.5,-125.,-133.1,-199.4,-271.8,-251.9,-217.8,-214.3,-182.5,-150.7,-180.5,-213.8,-203.1,-188.9,-267.3,-357.6,-366.,-437.5,-586.3,-669.7,-708.4,-741.,-756.2,-729.7,-669.5,-548.3,-445.6,-365.,-222.4,-80.2,0.,0.,0.,0.,0.,S
-399.,-464.8,-530.6,-467.9,-372.9,-308.1,-217.9,-160.2,-130.9,-83.3,-6.8,9.4,-32.6,-20.6,25.5,159.5,446.,632.6,727.6,842.4,671.2,262.,43.8,-149.7,-481.3,-599.8,-552.7,-525.2,-476.6,-377.7,-291.7,-177.1,-98.2,-24.6,82.9,176.1,253.8,272.2,272.2,H
364.6,466.7,568.8,559.8,452.9,305.8,141.1,25.6,-32.9,-33.2,84.7,216.1,287.8,319.4,352.,373.4,385.8,377.8,397.4,455.5,455.,360.1,304.2,218.3,20.7,-262.4,-451.2,-468.6,-438.1,-305.2,-1.6,251.4,303.2,357.4,405.6,374.5,320.6,291.8,291.8,S
0.,0.,-21.1,-42.2,-23.2,-1.3,39.5,135.7,194.,224.7,310.4,372.3,325.6,272.,151.3,-209.1,-562.3,-720.9,-766.,-813.3,-727.7,-501.2,-295.4,-183.2,-44.4,199.9,367.3,473.3,517.4,583.,666.5,693.2,607.2,512.4,426.3,265.7,95.6,0.,0.,H
0.,0.,0.,0.,0.,0.,0.,0.,0.,-89.8,-305.8,-521.4,-596.3,-581.8,-539.5,-295.8,28.2,168.8,186.8,254.6,338.2,421.6,501.2,513.2,537.6,471.,279.2,133.9,89.4,44.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,M
0.,0.,0.,66.,203.3,363.4,539.3,626.4,639.7,680.2,726.1,685.3,625.8,515.5,119.3,-346.9,-601.4,-675.6,-597.5,-271.5,54.8,216.7,300.2,417.5,665.9,995.7,1282.7,1371.,1345.6,1179.3,834.1,504.6,379.4,240.4,50.7,0.,0.,0.,0.,H
0.,0.,0.,0.,0.,0.,-70.4,-197.3,-306.5,-412.8,-466.4,-394.9,-253.4,-115.4,-27.,-6.6,26.,86.4,128.3,60.1,-22.2,-141.3,-361.6,-571.2,-640.4,-601.2,-572.5,-536.7,-450.6,-295.3,-219.,-162.3,-52.8,0.,0.,0.,0.,0.,0.,S
0.,0.,11.1,57.5,144.9,197.,254.4,409.9,546.4,615.,645.2,690.7,718.4,546.8,189.3,-14.4,-266.1,-655.1,-702.7,-418.5,-224.,-27.4,291.2,493.1,624.,675.,708.6,797.,858.3,840.2,815.6,734.2,521.9,295.,99.5,0.,0.,0.,0.,M
150.2,64.3,-115.5,-209.4,-240.9,-286.9,-287.5,-283.2,-292.8,-300.,-251.4,-177.3,-102.8,-46.6,43.3,191.1,334.8,487.,553.4,564.1,575.3,514.7,387.6,321.6,287.8,199.5,130.,107.6,100.2,32.1,-62.1,-85.4,-71.7,-60.8,-24.8,48.9,68.8,56.4,61.8,M
-38.6,-22.1,-5.6,26.6,114.8,265.5,480.5,600.8,739.5,940.6,1036.8,1030.7,990.8,903.2,718.3,456.3,161.5,31.4,-50.8,-151.4,-111.3,5.7,64.2,90.9,158.5,216.2,266.6,300.2,338.9,413.4,476.2,524.7,546.2,564.6,581.3,572.9,457.1,348.,348.,S
778.2,1091.8,1600.8,1823.6,1766.,1681.,1536.5,1262.,956.2,550.6,320.8,103.3,-312.8,-592.1,-655.4,-638.,-542.6,-325.2,-80.5,185.7,329.2,491.2,808.,1112.8,1194.9,1127.,1019.5,981.6,1298.1,1934.3,2323.6,2641.8,3047.6,2968.4,2622.4,2443.2,2267.6,1942.9,1793.8,H
-189.4,-165.7,-62.3,72.3,127.2,151.8,179.1,190.4,191.4,183.8,150.9,28.2,-193.4,-391.3,-457.4,-476.7,-443.3,-291.4,-134.8,-77.4,21.4,202.1,368.9,531.4,609.,634.2,669.7,642.4,569.2,533.6,435.7,164.2,-150.,-413.6,-536.6,-577.1,-574.3,-445.6,-360.2,S
