2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2888038,2887946,2887862,2887945,2887988,2887988,2888336,2889016,2889900,2890246,2890246,2890223,2889325,2888848,2887731,2887731,2886537,2885802,2885343,2885046,2885046,2884860,2884832,2884671,2884391,2884391,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,2884483,S
2913856,2913856,2913856,2913856,2913856,2913856,2913856,2913856,2913856,2913856,2913856,2913856,2912943,2911714,2910719,2909594,2909594,2908367,2906075,2904630,2902305,2902305,2901112,2900220,2900396,2900518,2900518,2900600,2902065,2903779,2905271,2905271,2906332,2906332,2906332,2906332,2906332,2906332,2906332,2906332,2906332,2906332,2906332,M
2903299,2903299,2903299,2903299,2903299,2903299,2903299,2903299,2903299,2903318,2903318,2903555,2903358,2902448,2901606,2901606,2902356,2905249,2909714,2910415,2910415,2910936,2913556,2916172,2918352,2918352,2920946,2923558,2925058,2925412,2925412,2925304,2924445,2922812,2922812,2922812,2922812,2922812,2922812,2922812,2922812,2922812,2922812,H
2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910598,2910617,2910133,2910034,2910034,2909873,2910158,2910296,2910713,2910713,2911902,2914013,2915554,2916490,2916490,2915215,2913146,2912222,2911767,2911767,2911152,2910945,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,2911188,S
2905323,2905323,2905514,2905505,2905729,2905729,2905165,2904201,2903767,2903787,2903787,2903961,2904375,2904847,2906153,2906153,2909334,2912373,2915826,2919559,2919559,2923151,2926650,2930012,2932485,2932485,2933544,2932480,2932098,2932383,2932383,2931859,2930321,2928934,2927618,2927618,2926169,2924502,2923521,2922373,2922373,2921577,2921577,M
2887942,2887942,2887942,2887942,2887942,2887942,2888480,2889180,2889180,2889806,2890316,2890803,2890025,2890025,2889038,2888396,2887759,2887544,2887544,2887452,2887234,2888892,2894273,2894273,2900616,2905193,2908513,2909495,2909495,2908048,2907572,2907678,2908055,2908055,2907354,2905204,2903391,2901512,2901512,2901512,2901512,2901512,2901512,H
2895852,2895852,2895852,2895852,2895852,2895852,2895852,2895852,2895205,2895205,2894340,2893627,2893177,2892628,2892628,2892475,2892313,2892206,2892143,2892143,2892383,2893688,2894831,2896324,2896324,2897412,2895834,2893508,2892444,2892444,2891990,2891347,2890913,2890627,2890627,2890627,2890627,2890627,2890627,2890627,2890627,2890627,2890627,S
2874338,2874338,2874338,2874338,2874338,2874338,2874338,2874338,2873360,2872522,2872522,2871434,2870576,2869825,2869825,2869601,2869963,2870996,2871059,2870622,2870622,2873315,2873620,2872906,2872906,2871741,2874123,2876723,2877697,2877697,2878043,2877960,2877114,2876544,2876544,2876544,2876544,2876544,2876544,2876544,2876544,2876544,2876544,M
2867763,2867763,2867763,2867763,2867763,2867763,2867763,2867763,2867763,2867763,2866558,2866558,2865597,2865118,2864526,2864573,2864573,2865199,2865749,2866229,2865946,2865946,2866949,2867130,2865608,2864690,2864690,2863971,2862738,2861206,2862375,2862375,2863263,2864472,2864472,2864472,2864472,2864472,2864472,2864472,2864472,2864472,2864472,H
2733951,2733989,2733982,2733982,2734150,2734247,2734383,2734338,2734338,2734165,2734318,2734753,2735283,2735283,2735627,2735736,2735458,2735413,2735413,2735324,2735004,2734258,2734183,2734183,2733878,2733713,2733409,2733619,2733619,2733908,2734634,2735877,2736955,2736955,2738196,2739362,2740291,2741319,2741319,2742479,2743445,2744252,2744744,S
2744700,2744872,2745402,2745402,2746011,2745811,2745834,2745624,2745624,2745963,2747494,2748361,2749229,2749229,2750248,2751122,2751542,2751540,2751540,2751032,2750514,2750351,2750548,2750548,2750815,2751639,2752685,2754002,2754002,2755560,2755785,2756294,2757268,2757268,2758763,2760219,2761401,2762655,2762655,2763706,2764518,2765232,2765982,M
