2871939,2871626,2871038,2870847,2870787,2870787,2870775,2870848,2870924,2871226,2871226,2871634,2872185,2872647,2873077,2873077,2873752,2874332,2874949,2875547,2875547,2874855,2873491,2873744,2873588,2873588,2873291,2873063,2873265,2873225,2873225,2873256,2873544,2873789,2874377,2874377,2874698,2875414,2876167,2876879,2876879,2877561,2878311,S
2903052,2903052,2903052,2903052,2903237,2903308,2903425,2903480,2903948,2904261,2904834,2905179,2905893,2906528,2907211,2908040,2908335,2904897,2903957,2906263,2906885,2907243,2907518,2907816,2908146,2908502,2909058,2909712,2910343,2910929,2911611,2912413,2913159,2913434,2912984,2912822,2912583,2912327,2912295,2912295,2912295,2912295,2912295,H
2898371,2898371,2898371,2898371,2898521,2898521,2898589,2898945,2899182,2899781,2899781,2900036,2900691,2900216,2898840,2898840,2898355,2898388,2898197,2897889,2897889,2897813,2897957,2897843,2897981,2897981,2898463,2898716,2899110,2899566,2900131,2900131,2900618,2901166,2900865,2900451,2900451,2900246,2900067,2900067,2900067,2900067,2900067,M
2901223,2901265,2901265,2900318,2899543,2898866,2898372,2898372,2898106,2897768,2894988,2894988,2893893,2893985,2896790,2897729,2897729,2898376,2898747,2899324,2900136,2900136,2900795,2900758,2900060,2899532,2899532,2898983,2898582,2898418,2898133,2898133,2898060,2897766,2898004,2898294,2898294,2898547,2898818,2899144,2899503,2899503,2899919,H
2881884,2881884,2881884,2881884,2881884,2881884,2882518,2881927,2881927,2881275,2880634,2879838,2879230,2879230,2878994,2878572,2877817,2878284,2878284,2878982,2879664,2880283,2880283,2880760,2881246,2882082,2882842,2883412,2883412,2883840,2883340,2882908,2882478,2882478,2882052,2881874,2881637,2881637,2881637,2881637,2881637,2881637,2881637,M
2785807,2785807,2785807,2785807,2785807,2785807,2785807,2786109,2786526,2786509,2786509,2785111,2783191,2781632,2780205,2780205,2778940,2777301,2776150,2775911,2775911,2775450,2775513,2775445,2775364,2775364,2775505,2775870,2776108,2776390,2776390,2775709,2774238,2772937,2771982,2771982,2771982,2771982,2771982,2771982,2771982,2771982,2771982,S
2849345,2849345,2849345,2849345,2849345,2849345,2848777,2848047,2847686,2847686,2847389,2847270,2847245,2846799,2846799,2847315,2847969,2848307,2849086,2849086,2849432,2849650,2848577,2847624,2847624,2847091,2846640,2846189,2846017,2846017,2845742,2845651,2845833,2846093,2846093,2846366,2846568,2847007,2847007,2847007,2847007,2847007,2847007,S
2879954,2879954,2879400,2879175,2878996,2878996,2878940,2878779,2879237,2879511,2879511,2879753,2880161,2879467,2879763,2879763,2881698,2882840,2883536,2884282,2884282,2883877,2883251,2882918,2882357,2882357,2882210,2882177,2882137,2882267,2882267,2882181,2882510,2882749,2883014,2883014,2883343,2883985,2884699,2885274,2885274,2885649,2885098,M
2873036,2872796,2872796,2872949,2873087,2873238,2873479,2873479,2873870,2874246,2874469,2870694,2870694,2870650,2871572,2870922,2870231,2870231,2869980,2869369,2868983,2869010,2869010,2869006,2869038,2869120,2869441,2869441,2869758,2870044,2870391,2870083,2870083,2868936,2867678,2866575,2866575,2865523,2864602,2864061,2863974,2863974,2862733,H
2741047,2741047,2741092,2741203,2741463,2741463,2741570,2741369,2740726,2740187,2740187,2739793,2739714,2739405,2738630,2738630,2737031,2735812,2734849,2735050,2735050,2737039,2741505,2743652,2744642,2744642,2745466,2745788,2744948,2744226,2744226,2743706,2743173,2742813,2742447,2742447,2742003,2741629,2741461,2741326,2741326,2741405,2741405,S
2737542,2737542,2738033,2738330,2738760,2739296,2739417,2738911,2738307,2737781,2737551,2737363,2737110,2736272,2732787,2723428,2708876,2689207,2664509,2654196,2644807,2626648,2611692,2606001,2601294,2605625,2629247,2679845,2730560,2754514,2760111,2763417,2766201,2768140,2769922,2771575,2773210,2774869,2776338,2777909,2779127,2779535,2779535,H
2729190,2729190,2729190,2729949,2730655,2731345,2731345,2731861,2731712,2731231,2730790,2730790,2730233,2729939,2729789,2729832,2729832,2728835,2727333,2725481,2720845,2720845,2713583,2704377,2699201,2699481,2699481,2704116,2712528,2722054,2729541,2729541,2733505,2735248,2736514,2737522,2737522,2738426,2739131,2739882,2739882,2739882,2739882,M
2716059,2716948,2718122,2719320,2719320,2720353,2721608,2722560,2722560,2723243,2723365,2723076,2722183,2722183,2720854,2718891,2715596,2709838,2704132,2704132,2700799,2700582,2699949,2700130,2700130,2701076,2701382,2704347,2710784,2710784,2724887,2732319,2734701,2734701,2736679,2737699,2738748,2739812,2739812,2740459,2741066,2741695,2742616,M
2766971,2766971,2766971,2766971,2767118,2767050,2767088,2767088,2767106,2767204,2767514,2766786,2766786,2765713,2764575,2763662,2760887,2760887,2758397,2753389,2748773,2747703,2747703,2750781,2756710,2759856,2761610,2761610,2762810,2763864,2764768,2764358,2764358,2763623,2762906,2762271,2761757,2761757,2761517,2761517,2761517,2761517,2761517,S
2748590,2748590,2748590,2748590,2748590,2748590,2748117,2747785,2747259,2747259,2746905,2746661,2746553,2746485,2746485,2746212,2745990,2743017,2740798,2739582,2739582,2741537,2746026,2749745,2750866,2750866,2751038,2750816,2750282,2749777,2749777,2749304,2749038,2748590,2748590,2748026,2747661,2747445,2747445,2747445,2747445,2747445,2747445,S
2691807,2691698,2691698,2691595,2690842,2690114,2689121,2689121,2688202,2687339,2686651,2685927,2685927,2685057,2683999,2683109,2683109,2683537,2684915,2685685,2686822,2687096,2687096,2687079,2688738,2695181,2702092,2702092,2706992,2710099,2713332,2715405,2715405,2717185,2718813,2720074,2721034,2721034,2722079,2723015,2723701,2723701,2724330,M
2697453,2697453,2697211,2696856,2696318,2696318,2695380,2694208,2693291,2692250,2692250,2689559,2684501,2671157,2652403,2652403,2637466,2623875,2610732,2600839,2600839,2600194,2607779,2619114,2639310,2639310,2672437,2702912,2712283,2719855,2719855,2724069,2727863,2731102,2733375,2733375,2735271,2737047,2738717,2740214,2740214,2741461,2741461,H
2779312,2779312,2779161,2779030,2778925,2779451,2779451,2779735,2780274,2780993,2781980,2781980,2782477,2781399,2780161,2779656,2779656,2779567,2779709,2780147,2780315,2780315,2780522,2724114,2703847,2692647,2692647,2735991,2798981,2807028,2808489,2808489,2807130,2807247,2807592,2807592,2808395,2808807,2808703,2808940,2809363,2809363,2809839,H
