2870426,2870426,2870632,2871236,2871909,2872776,2872776,2874184,2875934,2877333,2877990,2877990,2875121,2870289,2865793,2862139,2862139,2856850,2849878,2842313,2833877,2833877,2831330,2832438,2839271,2850057,2850057,2858470,2864261,2867902,2870090,2870090,2871841,2874035,2874075,2870902,2870902,2866510,2862985,2859528,2856159,2856159,2853647,H
2856966,2856966,2859277,2859277,2859764,2857074,2854067,2851737,2851737,2850066,2849561,2849379,2849379,2849028,2849756,2850572,2851886,2853241,2853241,2853011,2850078,2846892,2844400,2844400,2845008,2844654,2842922,2842922,2840866,2842274,2844957,2849584,2849584,2853571,2856436,2857737,2858624,2859412,2859412,2860514,2861641,2863261,2863261,H
2862428,2857776,2853342,2849478,2849478,2845563,2842313,2840435,2838642,2838642,2837157,2836359,2836107,2836248,2836248,2837031,2837593,2837912,2835337,2835337,2830346,2826391,2824123,2823869,2823869,2824422,2824544,2826333,2824745,2824745,2824275,2824942,2825550,2824917,2824917,2825017,2825726,2826623,2828428,2828428,2830012,2831657,2833684,H
2844629,2844629,2844629,2844192,2843992,2843761,2843761,2844110,2845168,2846396,2847610,2847610,2848529,2849937,2847793,2844740,2844740,2839669,2836375,2838345,2838857,2838857,2836806,2834963,2836849,2840175,2840175,2840642,2839185,2841462,2841727,2841727,2844288,2845991,2848382,2850499,2850499,2852639,2854801,2857514,2858820,2858820,2858820,H
2797871,2797686,2797975,2797975,2798149,2798988,2799750,2800459,2800459,2801473,2802636,2803723,2805115,2805115,2806357,2806798,2805801,2804412,2804412,2805998,2807724,2810733,2813130,2813130,2817209,2822474,2827409,2830203,2830203,2834413,2838323,2842640,2844671,2844671,2846767,2847687,2847247,2846699,2846699,2845593,2845631,2844753,2841494,H
2832669,2831345,2830333,2829296,2828222,2828222,2826750,2825246,2823165,2820614,2820614,2819094,2818805,2815938,2810569,2810569,2805573,2803322,2801115,2798948,2798948,2797268,2797165,2795589,2795091,2795091,2796386,2795727,2802492,2811793,2811793,2818959,2822478,2824751,2825974,2825974,2829002,2830745,2829548,2826346,2826346,2822701,2819892,H
2798448,2798448,2798448,2798448,2798448,2798448,2797936,2797936,2797333,2797219,2796937,2796802,2796802,2794560,2791059,2787389,2782028,2782028,2778944,2777877,2781461,2786071,2786071,2790769,2793268,2798522,2799959,2799959,2799734,2802038,2804512,2803284,2803284,2800535,2798794,2798297,2796701,2796701,2796701,2796701,2796701,2796701,2796701,H
2813760,2813760,2813557,2813873,2813873,2814484,2815045,2815187,2814960,2814960,2812117,2809223,2806224,2803728,2803728,2801733,2800485,2798064,2793330,2793330,2787052,2782865,2779166,2778304,2778304,2780328,2785580,2786896,2789847,2789847,2795489,2797628,2797840,2798161,2798161,2798392,2798775,2799582,2801238,2801238,2803189,2805610,2805610,H
2830169,2830169,2830169,2830065,2830133,2830133,2831334,2830014,2826987,2824011,2824011,2821209,2818368,2816587,2815134,2815134,2812286,2806794,2805540,2803313,2803313,2804985,2807485,2802823,2794756,2794756,2790730,2790497,2786543,2787035,2787035,2786913,2786109,2782178,2780496,2780496,2780307,2781100,2780013,2780245,2780245,2780245,2780245,H
2762748,2762748,2762748,2762748,2762748,2762748,2762748,2760742,2759669,2758502,2757890,2757890,2758395,2758646,2757414,2755337,2755337,2753932,2757188,2761346,2767318,2767318,2774404,2781616,2786662,2790312,2790312,2794410,2796721,2795803,2793317,2793317,2793066,2793521,2793652,2794010,2794010,2794856,2794856,2794856,2794856,2794856,2794856,H
